album_index,id,name,playcount,album_id,album_name
47GQjYeOE3db9cUYsZiWVb,Bad Guy,94091340,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
7uZdohrJ8y9KnC2QfdSNBA,Parking Lot - Skit,25538335,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
1ThlWx17VIUGwfy9JhdLHQ,Rhyme Or Reason,54012922,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
5C82dqoMqAibC8UBAi9Arf,So Much Better,49481553,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
29Key5Lj0YlIMH8JzRDy6U,Survival,205762128,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
2Ammarl4cQ1TCaGzf39u7K,Legacy,121379176,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
2bOkfsxbuhFDM1zmUiUxcH,Asshole,50376225,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
06aw4JI5nYa8XBeBKVrltZ,Berzerk,240896174,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
6sDQ4uiWw9OdVrCXFLSlZt,Rap God,770340464,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
1o2G8C2gInZnPVmm0uM4Lv,Brainless,45161474,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
5sVzOWGcPTFtld8oKFCHI4,Stronger Than I Was,54955884,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
5U8hKxSaDXB8cVeLFQjvwx,The Monster,681303168,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
5YOWbD3iHDE11kT7jLgenK,So Far...,46062583,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
2HLbZPvi1GHZ8jzLYNltmM,Love Game,59074392,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
14WB9RMGcLvEKWNgPP22fV,Headlights,124258082,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
2C5SHLJX2zsQLpYSHON8uW,Evil Twin,25904475,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
4kdYlVxg8PdiVLzXDGYgeT,Baby,21233409,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
0CmhVlweAn8kTFQNIisF7r,Desperation,25980200,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
36laAlSieqUAtWJ4WSK66c,Groundhog Day,20519641,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
0mwXfPCm4AMaz9J0Cn7FXJ,Beautiful Pain,111263307,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
38ncxg7wtYSrppfBk0twSq,Wicked Ways,41610083,172,3qGeRY1wt4rrLIt1YuSwHR,Settle (Special Edition)
0Rz1KXsP4bhGxs0ffySSSn,Blurred Lines,626059322,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
76fIpl10WP4Zhx6MW3i9LK,Take It Easy On Me,3728696,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
7j8t5uWbXkH1DY42ifSLYf,Ooo La La,2900360,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
1ixnV2TUX32oC2jy13sTiP,Ain’t No Hat 4 That,2230094,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
4DyE0mAKQpbmxDFqbYLwIr,Get In My Way,2601150,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
1ydRytLjYynko0FNAgG4r5,Give It 2 U,25769022,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
2oLyuMm9nO4xYUzWZAUU6u,Feel Good,5125747,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
2aCbVsBVO3Og1SeKlJ0bt5,Go Stupid 4 U,1458142,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
1sovmc6CUgfLxmY1wtkOUw,4 The Rest Of My Life,4574600,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
2ccOpGc833lbOzMpnGWty0,Top Of The World,1580424,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
5jSrpYmV2peP2cNYEhZAvw,The Good Life,2272500,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
6mwgsn3CoqAIJ2KDKGkfMi,Pressure,1130579,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
5Kcngc6vpyL29uqs7OL0ze,Put Your Lovin On Me,869003,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
7rPEjlxj9hVQAHOJ6RqkcR,Give It 2 U - Remix,4058581,173,0F2MMiljdGFIOIkImGVYoh,Revival (Deluxe)
0DtY5J5GFyB7gI8xQAFdhS,Stunner,39570243,179,27chRNopg2v5jii9ps8lio,Making Mirrors
12Bo1GD9HWrc73vvK8WHOk,Flashed Junk Mind,164647302,179,27chRNopg2v5jii9ps8lio,Making Mirrors
38LCZS7orgXJah1kLTtVmG,Becoming,15305382,179,27chRNopg2v5jii9ps8lio,Making Mirrors
7lUBllqE6zVY6RPnSLB50u,Running,22217823,179,27chRNopg2v5jii9ps8lio,Making Mirrors
1u2mQ0E0zbVDVoCnvGAd0Z,Feathery - Slow Version,15858356,179,27chRNopg2v5jii9ps8lio,Making Mirrors
1aIyNvbozuD9FgIu2u5cJE,Indigo,13343745,179,27chRNopg2v5jii9ps8lio,Making Mirrors
3nN7uDTvd4B2qZuX8CCLIy,Sadnecessary,30724712,179,27chRNopg2v5jii9ps8lio,Making Mirrors
7sSY4sRuqCbfPWXqdJCmeW,Down By The River,131499772,179,27chRNopg2v5jii9ps8lio,Making Mirrors
6IkvHQg7Z4uPq8oxuEit3m,Sweet Sun,33403352,179,27chRNopg2v5jii9ps8lio,Making Mirrors
2BRiUhKwHdKYbHvsmlfqoP,Fairytale,45352433,179,27chRNopg2v5jii9ps8lio,Making Mirrors
3miMZ2IlJiaeSWo1DohXlN,Stolen Dance,880134350,179,27chRNopg2v5jii9ps8lio,Making Mirrors
1mnTM4iKIvI0dj91lQa3wQ,Loveland - Studio Version,17282597,179,27chRNopg2v5jii9ps8lio,Making Mirrors
5ypjKxU6huk4axJ6ltz7Hq,Feathery - Bonus track,24862617,179,27chRNopg2v5jii9ps8lio,Making Mirrors
3VE3FyZ65ILbGfBIUPx2uB,Loveland - Bonus track,13218446,179,27chRNopg2v5jii9ps8lio,Making Mirrors
0VYQK5I08homNvX8SRS37R,Heroes (we could be),538452944,182,2RE7Fq5gQ7K78MDwVBkkZ4,Tattoos
35qfgDCByMssUUMDFirVG6,Megalithic Symphony,4521503,183,1I0SiaA9JSjKb1OKKDemkB,Magic
5og2KAEFnhq02B0Vs23A2M,Some Sort Of Creature,3760,183,1I0SiaA9JSjKb1OKKDemkB,Magic
569U6dSKeqsDWk2nztihDo,Soul Wars,9886495,183,1I0SiaA9JSjKb1OKKDemkB,Magic
5EIVf4mH34jkeGLDEV6hAk,People,8090032,183,1I0SiaA9JSjKb1OKKDemkB,Magic
3AcW0MWW16RPQbpZBNr74Y,Jump On My Shoulders,12654038,183,1I0SiaA9JSjKb1OKKDemkB,Magic
6D8Iqxhdd08kuuRsiT2zUR,Burn It Down,15937740,183,1I0SiaA9JSjKb1OKKDemkB,Magic
1pHGK7g7zBE4htdB8Oj60r,Guilty Filthy Soul,20316717,183,1I0SiaA9JSjKb1OKKDemkB,Magic
3kkq6NlAA2GDgWi1FcJu1x,Kill Your Heroes,48877038,183,1I0SiaA9JSjKb1OKKDemkB,Magic
3PIbk5C330McFY5n7KWpIZ,My Nightmare's Dream,3534,183,1I0SiaA9JSjKb1OKKDemkB,Magic
5k0mTv94djzbl1HvhxjXPn,Sail,635455125,183,1I0SiaA9JSjKb1OKKDemkB,Magic
2d25QUeVBljt8BDYgXghfu,Wake Up,14649308,183,1I0SiaA9JSjKb1OKKDemkB,Magic
7cYQRSy2sD85JzugtnvgJM,Not Your Fault,35774779,183,1I0SiaA9JSjKb1OKKDemkB,Magic
7Kbw62IpCmIyt6KpFTMkf9,All I Need,12429595,183,1I0SiaA9JSjKb1OKKDemkB,Magic
5Arf7i5aIdAvHw5HLYn5il,Knights Of Shame,965416,183,1I0SiaA9JSjKb1OKKDemkB,Magic
0lAsAcMO9HaU1kbv0mQafN,I've Been Dreaming,1577867,183,1I0SiaA9JSjKb1OKKDemkB,Magic
1fCzOKtfTLtuMXWjY5JQqO,THISKIDSNOTALRIGHT,10514940,183,1I0SiaA9JSjKb1OKKDemkB,Magic
3SVik3tejWPqCAsDrtoyFi,Some Kind Of Joke,2442591,183,1I0SiaA9JSjKb1OKKDemkB,Magic
01cMHvJf5bUKphgX0NTq2h,Everybodyâs Got A Secret,2188776,183,1I0SiaA9JSjKb1OKKDemkB,Magic
2LaASvKSbiZeKn8RX50bS9,MF,3743381,183,1I0SiaA9JSjKb1OKKDemkB,Magic
7yATmDUykCWQL13jLkJVCe,Swinging From The Castles,2467248,183,1I0SiaA9JSjKb1OKKDemkB,Magic
3Qo8GhufjdCretvYfVEWs2,Shoestrings,1954911,183,1I0SiaA9JSjKb1OKKDemkB,Magic
03fKiKhabMn4kJopDC2QSH,Not Your Fault (Robert DeLong Remix),978743,183,1I0SiaA9JSjKb1OKKDemkB,Magic
1qqro0Jf5Yrj7rznIbmlBg,Burn It Down (Innerpartysystem Remix),1800589,183,1I0SiaA9JSjKb1OKKDemkB,Magic
7y4rJfDUXRmFoTW7yDrqcL,Guilty Filthy Soul (Samantha Ronson Remix featuring WalÃ©),2638698,183,1I0SiaA9JSjKb1OKKDemkB,Magic
6aqNmBT3h2MxEiw53B4uwz,Sail (Borgore Pop The Sweating I'm Sailing Remix),1432401,183,1I0SiaA9JSjKb1OKKDemkB,Magic
6fIKuh1OLQcVyPsLo0LVam,Sail (Dan The Automator Remix),1193208,183,1I0SiaA9JSjKb1OKKDemkB,Magic
763m3XGGZj5r2c2qJBElNC,Sail (TDE Remix Featuring Kendrick Lamar & Ab Soul),4956263,183,1I0SiaA9JSjKb1OKKDemkB,Magic
70OTIpw8x8UXUsuCHW9i1i,Drag Me Down,756806961,185,7LnU0hAOYe9aq91PCKMI7A,Don't You Worry Child
3G5iN5QBqMeXx3uZPy8tgB,Young Girls,175499087,186,58ufpQsJ1DS5kq4hhzQDiI,#3 Deluxe Version
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,892209519,186,58ufpQsJ1DS5kq4hhzQDiI,#3 Deluxe Version
2ih2U8ttFzCjnQ5njF3SrR,Gorilla,178823326,186,58ufpQsJ1DS5kq4hhzQDiI,#3 Deluxe Version
55h7vJchibLdUkxdlX3fK7,Treasure,591393663,186,58ufpQsJ1DS5kq4hhzQDiI,#3 Deluxe Version
30raivfq7rSt5nKltiHfzG,Moonshine,58204964,186,58ufpQsJ1DS5kq4hhzQDiI,#3 Deluxe Version
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,1071721261,186,58ufpQsJ1DS5kq4hhzQDiI,#3 Deluxe Version
0inMKhbKWOTDA9UBUAKoU6,Natalie,72821982,186,58ufpQsJ1DS5kq4hhzQDiI,#3 Deluxe Version
2tCPIp83mRXvVTytTAf1W4,Show Me,55656509,186,58ufpQsJ1DS5kq4hhzQDiI,#3 Deluxe Version
6FPQabaldvKE5cjqRfY9Os,Money Make Her Smile,40990624,186,58ufpQsJ1DS5kq4hhzQDiI,#3 Deluxe Version
7lXOqE38eCr979gp27O5wr,If I Knew,96909506,186,58ufpQsJ1DS5kq4hhzQDiI,#3 Deluxe Version
69gz9onZQNVw55cMQsaYii,Tuscan Leather,80053500,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
6s64FyS9n0XYbGMLH3LOWU,Furthest Thing,120969975,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
3dgQqOiQ9fCKVhNOedd2lf,Started From the Bottom,369812102,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
1HnhCD1u0c4dHSMazmWGyM,Wu-Tang Forever,101870630,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
3EJ9ZuqkL1kwgouugqsLu8,Own It,102217073,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
3X37NtwadSS0RM20dh2IgP,Worst Behavior,144936507,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
2WC4sK0ryyysQhtDok9Ytr,From Time,305488669,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",661237216,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
1Sj81sMg37Hd4omn7Ow2qR,Connect,72888131,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
5dHpbFmZjWucrol0M7aNGU,The Language,130245060,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
5wTRsfZKeaQnQn8JeW8QYQ,305 To My City,61755186,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
5LnXWeA9tuWKI2C1H74iiJ,Too Much,141789213,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
4RI9eX7jNcdaQOJifn7t6z,Pound Cake / Paris Morton Music 2,184357014,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
5Ggfa9cpkpfp5D6Rg0Yyw1,Come Thru,100947862,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
5ngydCLbzCEdtu8SEOXhPU,All Me,294202341,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
3t8pnImpBpOwxdtYBpKvA9,The Motion,63175240,187,2ZUFSbIkmFkGag000RWOpA,Rolling In The Deep
14fmbvjYLqRZEXz1VZdM2M,We Found Love,788341452,188,2JWBVBmidYbaAR6o6bwcnC,AM
0k28zEVtaL9fwF1UAzgPsB,Intro,8863071,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
47EMbBZPg4OBe6m1fijQzj,When A Fire Starts To Burn,86445081,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
51ODNNDZm21HU7wI7cccRr,Latch,677184614,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
5ytp4U6YLqNppQdhmmVvHu,F For You,46021410,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
5EWFuo4ObEnfndc57sTuIo,White Noise,46494624,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
2vIbUh19OnTOowANSg3y6d,Defeated No More,21545726,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
3JA3K2tYSaIWyjN14LnPhF,Stimulation,12268846,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
21Hi6CcF4daxzk9ZYurhTx,Voices,18757727,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
7KQsEpWS4uquzChuQav0gR,Second Chance,9595229,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
19SWgE6YVAvfYYRdRbPqum,Grab Her!,9851785,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
55jxzrIhEupVy1l6RDJaO5,You & Me,20570052,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
3LoVtxcbHmBoEVyaPNqwuO,January,16927879,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
6SGaJTxGH2kRcDS3QpKD0H,Confess To Me,14769450,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
4xi5wTofm7g5KQNHEAkvdS,Help Me Lose My Mind,135395416,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
3BEGSRPgeIOUKdMXzJL84R,Boiling,10836017,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
1V0WqF2X27RqpvXlqsIcYa,What's In Your Head,12230949,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
0hc0JOawSEK5RBaTry6tKV,Tenderly,8432711,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
07fZ4Bnqxqg54qkoEW5T2V,Running - Disclosure Remix,5556328,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
6liOqdjII23K8EdCPKxs76,Apollo,4279542,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
3XOjDMSKqRF0aMFILenrgd,Boiling - Dixon Rework,2188465,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
5zMwSNTKnEl3PVP7GVYQvz,Boiling - Medlar Remix,3048374,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
11pTPX0nhSSXNGAyDsAIw7,Control - Joe Goddard Remix,585319,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
1OxZ0GshAXtn2h0HvuaBKt,F For You - Totally Enormous Extinct Dinosaurs Remix,2938579,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
0h3er9ChKNz2g6JWL0SL48,Help Me Lose My Mind - Paul Woolford Remix,2411544,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
2ULZBIal4GfEP1mP2fz24v,Help Me Lose My Mind - Larry Heard Remix,1805828,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
4oUSitBFMSIH5WyVfKLKDy,Help Me Lose My Mind - SOHN Remix,5307526,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
2W0PgbJmayLcgbSyqGDqjq,January - Kaytranada Edition,3452157,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
74VgDsDj0Bzt1c61sVI90e,Latch - DJ Premier Remix,4942393,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
1yYXSxVJaFFfI3Qwci2pbA,Latch - T. Williams Club Remix,10164619,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
20pH3CcEN0kmmgMkQcDjLF,Stimulation - Preditah Remix,1501365,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
1rH6GLtdPHiIsrCj7S6Rox,Voices - Wookie Remix,2170526,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
2F5XrKJLKhz5fe2UYl12Hv,When A Fire Starts To Burn - Midland Remix,1575997,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
6dx8f2LTD9ASE3GqTSJVKT,White Noise - HudMo Remix,3508121,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
3W2ZcrRsInZbjWylOi6KhZ,You & Me - Flume Remix,444845230,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
6ZHvzEdmTqGQyH2svHKGQV,You & Me - Baauer Remix,15654864,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
7jd101kQC09hcFF7obf2Ab,Together,8555526,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
6vseQZb17iPCXjCIzUkDAL,F For You,14591100,189,7bdjtx1RTkWoSoOaIl7a8E,Talking Dreams (Deluxe Edition)
5NB5uPFcHGmwfluq9Sqn3j,Revival,41108551,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
7KxhSJOYiqCDclXDBNlFSZ,Kill Em With Kindness,480786503,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
3CJvmtWw2bJsudbAC5uCQk,Hands To Myself,559833562,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,478991238,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
3Fb4cttE912XgIeD25rXRn,Sober,81182697,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
5xdVqHtFS0eLuNp4Z8Wbpa,Good For You,576143024,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
37IToWWYUc9nuH3ijz4tqV,Camouflage,38697561,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
4a32Q7bRtWDGSEMbyWKIlj,Me & The Rhythm,100166963,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
3gBxsj1226b38ZxdvsTyd1,Survivors,30206106,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
75rnLkvIeq8RZ8xjcFIvSG,Body Heat,24992391,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
4RUqWWMnkm0rZebrPikFWI,Rise,22980768,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
4i55R0S2I64mhS5biNbECZ,Me & My Girls,55963176,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
4OuMdUzh9Lz82ACgQUYBbU,Nobody,36478138,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
2cMtkfv5jEb5UpIjJntl5g,Perfect,44104017,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
6I4vrOusONJw4cUXRFyDZn,Outta My Hands (Loco),9018469,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
4zvZj8TSRl3EeaeXzRl73k,Cologne,11428872,191,3Kbuu2tHsIbplFUkB7a5oE,Watch The Throne (Deluxe)
3jPp0oUSbkvB34xMZ74R0h,Dangerous (feat. Sam Martin),384585094,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
6OJSyDIGBJ3swo3lLoaY9V,What I Did for Love (feat. Emeli Sandé),98176981,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
0xqaZFcCg6WoMi4twNHuGc,No Money No Love (feat. Elliphant & Ms. Dynamite),25123076,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
6IQPONuERifb4i4Syhmbq6,Lovers on the Sun (feat. Sam Martin),312097109,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
59naFBAHqgOUBzTTSCjYOK,Goodbye Friend (feat. The Script),17152538,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
6py8loC4jhOj59bKbVIQYu,"Lift Me Up (feat. Nico & Vinz, Ladysmith Black Mambazo)",23696137,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
0tYszKcoxeQqH5JGbgWVjm,Listen (feat. John Legend),21041248,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
0r6iZcXXArGoYx580z8wxr,Bang My Head (feat. Sia),33254862,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
2w3mKbokhNQ5CZsg3PsewB,Yesterday (feat. Bebe Rexha),32517753,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
68jqcYs5XSkAxTfoa5JYXQ,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",596691438,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
0yUyDkdZzTKHspyZDxhcpw,Sun Goes Down (feat. MAGIC! & Sonny Wilson),69668912,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
5NXjK8Elxo0SejapFoIzDW,S.T.O.P (feat. Ryan Tedder),13042637,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
4p500399T5Hb9y24HpnjPR,I'll Keep Loving You (feat. Birdy & Jaymes Young),19809833,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
4cuPA0oi93GD4tRLZsV7cs,The Whisperer (feat. Sia),15410610,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
53Y0kdCa1CZ9gRqEuknfwy,Bang My Head (feat. Sia & Fetty Wap),407399303,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
4Rc4eaDQIXwEsefZZX7XUk,Clap Your Hands,9100243,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
7L97R04c6ZaPlU8xSxibQp,Bad (feat. Vassy) - Radio Edit,472390647,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
62yjOWjA3tb65zgQWdFNx7,Shot Me Down (feat. Skylar Grey) - Radio Edit,207572909,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
4oEcoHOoHYAErA3Tbc0EoW,Blast Off - Radio Edit,27658982,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
2yjFJnhn1PELoinffD89tj,The Death of EDM (feat. Beardyman),7548667,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
4eFRu5DAcatoDSPFAD1p8f,Pelican - Edit,7245487,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
1lZ0tMLKYKpRlj83OXIPXF,Bang My Head (feat. Sia) - GLOWINTHEDARK Remix,3971708,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
2N6amTz2RnT55oZ7GHYtrz,Listenin' (Intro) - Continuous Mix,1639396,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
2Hz8yIuevyviT7k2LN0NyU,What I Did for Love (feat. Emeli Sandé) vs. S.T.O.P. (feat. Ryan Tedder) - Listenin' Continuous Mix,1568648,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
4KTFfLOR9w3VWLMoKYFl90,What I Did for Love (feat. Emeli Sandé) - Morten Remix; Listenin' Continuous Mix,1690164,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
4n4gzE90LFBwZE86XbllGo,Lovers on the Sun (feat. Sam Martin) - Stadiumx Remix; Listenin' Continuous Mix,2471999,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
1L2DLOdfG1jHh7XYewDptW,"Yesterday (feat. Bebe Rexha) vs. Lift Me Up (feat. Nico & Vinz, Ladysmith Black Mambazo) - Listenin' Continuous Mix",2210840,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
0fIQvc5h8T9173DmOe9dLP,Dangerous (feat. Sam Martin) - Robin Schulz Remix; Listenin' Continuous Mix,1587453,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
2uE8oex0wLSUZD3Ur8kMIy,Dangerous (feat. Sam Martin) - David Guetta Banging Remix; Listenin' Continuous Mix,1886967,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
2BZV4YMUkl2B96TaK83zOj,Sun Goes Down (feat. MAGIC! & Sonny Wilson) - Brooks Remix; Listenin' Continuous Mix,1529676,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
70etV1enu30JmB4trRIwFT,Sun Goes Down (feat. MAGIC! & Sonny Wilson) - Hugel Remix; Listenin' Continuous Mix,1444788,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
2ViVrUNezsBRVnOyuPUvAG,Bang My Head (feat. Sia) - GLOWINTHEDARK Remix; Listenin' Continuous Mix,1814709,192,7bpWEp24oHgUs08ImjakfU,679 (feat. Remy Boyz)
