channelId,channelTitle,publishedAt,spotify_index,title,video_id
UCzGrGrvf9g8CVVzh_LvGf-g,NirvanaVEVO,2019-12-21T18:00:11Z,3417,Nirvana - Where Did You Sleep Last Night (Live On MTV Unplugged Unedited),hEMm7gxBYSc
UC2xskkQVFEpLcGFnNSLQY0A,RihannaVEVO,2015-07-02T04:00:01Z,243,Rihanna - Bitch Better Have My Money (Explicit),B3eAMGXFw1o
UCORIeT1hk6tYBuntEXsguLg,PostmodernJukebox,2016-06-23T16:00:38Z,3328,MMMbop (Doo Wop Version) - 1950s Style Postmodern Jukebox Hanson Cover,iEejfq1KhkU
UCPZUQqtVDmcjm4NY5FkzqLA,Rousseau,2018-11-26T14:00:00Z,4179,Ludovico Einaudi - Una Mattina (The Intouchables),-8X_aMT5z0A
UCjvlwa6AOFGJ6e3Mjr2cg3w,DestinysChildVEVO,2009-10-25T08:39:05Z,1806,Destiny&#39;s Child - Jumpin’ Jumpin’ (Official Music Video),Vjw92oUduEM
UCM-CWGUijAC-8idv6k6Fygw,Depeche Mode,2009-10-27T01:54:45Z,2144,Depeche Mode - Just Can&#39;t Get Enough (Official Video),_6FBfAQ-NDE
UCfgsFOdVScKetBXYrFNr5LQ,A Boogie Wit da Hoodie,2020-02-14T05:00:10Z,4206,A Boogie Wit da Hoodie - Me and My Guitar [Official Audio],R-QfE5Cuo2Y
UCZJDQn7GczfftBdwGtIR3Yw,LunchMoneyLewisVEVO,2015-02-20T15:01:00Z,824,LunchMoney Lewis - Bills (Official Video),_IrQHeDcMi8
UCbOCbp5gXL8jigIBZLqMPrw,HarryStylesVEVO,2019-10-11T04:01:10Z,2441,Harry Styles - Lights Up (Official Video),9NZvM1918_E
UCJTWqqBgwNNzF3p-YwPApKA,21SavageVEVO,2018-03-01T14:00:02Z,1104,"21 Savage, Offset, Metro Boomin - Ric Flair Drip (Official Music Video)",LPTlvQ1Zet0
UCBG23A6QEgi8lzxbWDrNquQ,GoodCharlotteVEVO,2009-10-25T19:33:26Z,3139,Good Charlotte - Lifestyles of the Rich &amp; Famous (Video),y-jC3H_8Dk4
UCCFs35_Ey5FXLh5L8eN08hg,TheGameVEVO,2015-07-31T13:29:02Z,2093,The Game - 100 ft. Drake (Official Music Video),b2AcxL88DoI
UC2xsGCvzXcSXKxizm7SbBIA,Kalon Brown,2017-11-28T00:33:51Z,3769,Preach,JYITpeEGYVo
UC2Q49YuDY5N-aGfB9pW6RHw,RitonTime,2017-12-22T12:17:01Z,4421,Riton &amp; Kah-Lo - Fake ID [Official Audio],4GmLoVGmgDw
UCpQlSSDPtB7p5peswa0W2cA,Top Tik Tok,2021-06-11T05:50:54Z,2408,Unstoppable - Sia (Lyrics + Vietsub) ♫,shLUsd7kQCI
UCx1f1u4XlFFr0YgqF3wB4lQ,JenniferLopezVEVO,2016-05-06T12:00:02Z,544,Jennifer Lopez - Ain&#39;t Your Mama (Official Video),Pgmx7z49OEk
UC6nhvNEOvKzNTHQPlOf2-Rg,Lunay,2018-12-07T23:00:24Z,2300,A Solas Remix - Lunay x Lyanno x Anuel AA x Brytiago x Alex Rose ( Video Oficial ),WuVafx47NBM
UCBQZwaNPFfJ1gZ1fLZpAEGw,twenty one pilots,2015-05-26T14:54:14Z,2937,twenty one pilots - Goner (Official Audio),3J5mE-J1WLk
UCweazuUMMKdL2wwSyrxla9A,RaeSremmurdVEVO,2016-09-22T19:00:04Z,325,Rae Sremmurd - Black Beatles ft. Gucci Mane (Official Video),b8m9zhNAgKs
UCELh-8oY4E5UBgapPGl5cAg,billyjoelVEVO,2013-03-22T07:01:58Z,2679,Billy Joel - She&#39;s Always a Woman (Official Audio),Cx3QmqV2pHg
UCi9cDo6239RAzPpBZO9y5SA,Lele Pons,2020-09-03T23:00:16Z,3655,Lele Pons &amp; Guaynaa - Se Te Nota (Official Music Video),BHkxKmr4Ffg
UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,2015-10-22T19:00:03Z,1095,Post Malone - Too Young,i8Zi1DM7iR4
UCa5R55NSXiWAZWi9997XYvg,NeYoVEVO,2009-10-08T09:08:46Z,2534,Ne-Yo - Because Of You (Official Music Video),atz_aZA3rf0
UCv3mNSNjuWldihk1DUdnGtw,Prince,2017-08-11T15:55:38Z,2454,Prince &amp; The Revolution - Kiss (Official Music Video),H9tEvfIsDyo
UCrwmu-gceGOmtZeuTsn7DlQ,BlackEyedPeasVEVO,2009-12-23T22:04:16Z,413,The Black Eyed Peas - I Gotta Feeling (Official Music Video),uSD4vsh1zDA
UCMS--2qqdLlCd1CpBnrcClQ,VolbeatVEVO,2011-11-08T02:00:00Z,3879,Volbeat - A Warrior&#39;s Call (Official Video),rSmtHBMjXLU
UCmoGSObIcJ4RMUuax7KeSfw,TheWeatherGirlsVEVO,2013-02-07T22:48:35Z,3360,The Weather Girls - It&#39;s Raining Men (Video),l5aZJBLAu1E
UC2M8vjBmasKT1LEsgMegBlg,ChEeZeBaLL999,2015-02-09T05:58:53Z,2640,Stevie Wonder - Sir Duke [HD],s6fPN5aQVDI
UCm1dsgJNnhaLkY3uAdqN4mA,ChrisBrownVEVO,2015-02-03T08:00:00Z,266,"Chris Brown, Tyga - Ayo (Official Video)",zKCrSN9oXgQ
UCWEtnEiVwUy7mwFeshyAWLA,RHINO,2013-02-06T19:20:08Z,2159,Starship - We Built This City (Official Music Video),K1b8AhIsSYQ
UC6vZl7Qj7JglLDmN_7Or-ZQ,Jack Harlow,2020-07-17T22:30:01Z,3376,"Jack Harlow - WHATS POPPIN feat. Dababy, Tory Lanez, &amp; Lil Wayne [Official Video]",HIwAI05Y1fU
UCsXfDf1CDgU3SCt0gxJNXGg,justintimberlakeVEVO,2014-02-24T23:15:17Z,852,Justin Timberlake - Not a Bad Thing (Official Audio),Y8ygKnBtKAk
UCE4Qz27gKHV8_RrKn5xL8Pw,Cash Cash,2013-07-24T22:26:05Z,2847,Cash Cash - Take Me Home feat. Bebe Rexha [Official Lyric Video],kDo2SiW3JHU
UCgJMQU7JOIoP-YnrhH_P-bA,Why Don't We,2019-01-19T17:58:48Z,3018,BIG PLANS - Why Don&#39;t We [Official Music Video],EWguUJtesrs
UC3N5y6UWKJaKqoU2b_0MfTQ,LanaDelReyVEVO,2015-08-13T16:00:00Z,1598,Lana Del Rey - High By The Beach,QnxpHIl5Ynw
UCa5R55NSXiWAZWi9997XYvg,NeYoVEVO,2012-07-18T10:00:08Z,2532,Ne-Yo - Let Me Love You (Until You Learn To Love Yourself) (Official Music Video),crrOl0egI00
UC89dItegSy120X9dAhnKxMQ,Shelley FKA DRAM,2016-07-22T17:01:22Z,322,DRAM - Broccoli feat. Lil Yachty (Official Music Video),K44j-sb1SRY
UCvhQPdeTHzIRneScV8MIocg,Clean Bandit,2020-08-21T12:00:11Z,3724,Clean Bandit and Mabel - Tick Tock (feat. 24kGoldn) [Official Video],yC8SPG2LwSA
UClesqLjeKJd-dG8xLfzJyCQ,5SOSVEVO,2019-05-23T11:58:15Z,3902,5 Seconds of Summer - Easier,b1dFSWLJ9wY
UCy5FUarBYUHFpPtYVuvzgcA,ZaynVEVO,2018-04-12T12:00:04Z,3544,ZAYN - Let Me (Official Video),J-dv_DcDD_A
UCtGsfvj155zp8maBFng9hHg,MOMOMOYOUTHVEVO,2016-06-09T15:00:04Z,316,MØ - Final Song (Official Video),WUcXQ--yGWQ
UCeqtFN4V1Y3A2-u-7EONyXw,SocialHouseVEVO,2018-06-08T04:00:08Z,3458,Social House - Magic In The Hamptons [Official Audio] ft. Lil Yachty,uOVSYijTERQ
UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,2013-10-08T16:55:01Z,942,Eminem - Survival (Explicit),NlmezywdxPI
UCxviH3lT4k1KmQlu8NL4Dsg,MrMUSICOMANO70,2021-10-15T10:24:33Z,3199,The Boys Of Summer DON HENLEY(1984) OFFICIAL MUSIC VIDEO,LeBTFjSUNMM
UCtTfSyci2urfwXXu_eRpNRA,LilNasXVEVO,2020-02-06T15:00:10Z,2356,Lil Nas X - Rodeo (ft. Nas) [Official Video],c-yRN55iaQY
UCnezQcKeEtTJDqj6E55OEzA,MaffioVEVO,2019-03-29T04:00:01Z,3126,"Maffio, Justin Quiles, Nacho - Cristina (Official Video) ft. Shelow Shaq",CDftAXyJHl8
UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,2019-06-26T18:58:14Z,2843,Sam Feldt - Post Malone (feat. RANI) [Official Music Video],TewoJFN61mI
UCCsEkPFtMYnfQoTenSsur-w,DeanLewisVEVO,2019-03-06T22:58:47Z,2537,Dean Lewis - 7 Minutes (Official Video),o7HTnsegBtM
UCFKo78ysxmRhoQ85ySEo_PQ,StromaeVEVO,2013-06-06T10:00:44Z,567,Stromae - Papaoutai,oiKj0Z_Xnjc
UCzbcw181Z5akuNUNLXqFtsQ,JaxJonesVEVO,2017-08-02T15:00:02Z,1180,"Jax Jones - Instruction ft. Demi Lovato, Stefflon Don",MQXLpSl26q4
UCP5MakSGDNd0LDr_k4IYAMA,lenatech,2012-01-09T07:29:22Z,3475,Frank Sinatra -  My Way,1t8kAbUg4t4
UCLdMBVe-syLWg8_bBKRz8Sw,Lyric Shades,2018-11-02T13:58:38Z,4229,Daniel Caesar - streetcar | lyrics,_cNSaXkqFaU
UCuI48V3qSHZvZimYgFNJYJg,NAV,2017-07-21T04:00:01Z,4277,NAV &amp; Metro Boomin - Held Me Down (Official Audio),r0zSLa_g9B8
UC5e_2fVZJ2heCb799A04AtA,TrainVEVO,2009-10-25T19:37:15Z,608,Train - Drops of Jupiter (Official Video),7Xf-Lesrkuc
UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,2016-09-12T11:00:08Z,1176,Dua Lipa - Blow Your Mind (Mwah) (Official Video),1nydxbGhgv8
UCFIAkL-_akPk430rbdmPNaw,BustaRhymesVEVO,2014-01-22T01:00:56Z,3307,"Busta Rhymes, Mariah Carey - I Know What You Want (Official HD Video) ft. Flipmode Squad",WDaNJW_jEBo
UC2FCUwThC0RAzaQoI0TtpLA,Official Saweetie,2019-07-03T20:58:13Z,4151,Saweetie - My Type [Official Music Video],x5c2iRHlAHA
UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,2020-05-28T11:00:20Z,3346,"Lady Gaga, BLACKPINK - Sour Candy (Audio)",fnPn6At3v28
UCEOhcOACopL42xyOBIv1ekg,LilWayneVEVO,2011-03-10T19:39:24Z,916,Lil Wayne - 6 Foot 7 Foot ft. Cory Gunz (Explicit) (Official Music Video),c7tOAGY59uQ
UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,2010-11-22T16:55:48Z,407,Bruno Mars - Grenade (Official Music Video),SR6iYWJxHqs
UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,2014-11-03T08:00:05Z,197,"Ariana Grande, The Weeknd - Love Me Harder (Official Video)",g5qU7p7yOY8
UCGMTsjL8kDqIuYlRcFhda1g,empireofthesunvevo,2009-03-10T12:38:05Z,533,Empire Of The Sun - Walking On A Dream (Official Music Video),eimgRedLkkU
UCDPM_n1atn2ijUwHd0NNRQw,Coldplay,2019-10-24T18:34:12Z,3151,Coldplay - Orphans (Official Lyric Video),goyq7GDYEkE
UCy2bCk5KnIfjmWYFHMZcd5w,RosaliaVEVO,2019-08-15T15:57:41Z,2379,"ROSALÍA, Ozuna - Yo x Ti, Tu x Mi (Official Video)",2j3x0VYnehg
UC6ljvocrnN_0hA3PXr7W5rw,ThirtySecondsToMarsVEVO,2010-09-22T19:57:03Z,1360,Thirty Seconds To Mars - The Kill (Bury Me) (Official Music Video),8yvGCAvOAfM
UCm1dsgJNnhaLkY3uAdqN4mA,ChrisBrownVEVO,2019-06-08T04:00:02Z,2303,Chris Brown - No Guidance (Audio) ft. Drake,oOni4BMeMp0
UCfiRDetbZHqjfVHOUz-kolw,Club Sounds,2021-04-23T15:00:17Z,4329,"Majestic, Boney M. - Rasputin (Official Video)",cZwYpAh3bXQ
UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,2018-05-10T12:00:03Z,1589,"LSD - Audio (Official Video) ft. Sia, Diplo, Labrinth",tjA7nAHOAww
UC8rVJyj4zE0S9-sccMLifIA,Lil Dicky,2016-06-09T16:00:19Z,2023,Lil Dicky - Molly feat. Brendon Urie (Official Video),UZkVqLjGM_I
UCHqQruhGENdmWy_oeH1f8QA,Michael Bublé,2017-12-05T18:44:32Z,3713,Michael Bublé - White Christmas (ft. Shania Twain) [Official HD],30TkClWvT5k
UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,2020-03-09T19:00:11Z,3120,Eminem - Godzilla ft. Juice WRLD (Directed by Cole Bennett),r_0JjYUe5jo
UC9zX2xZIJ4cnwRsgBpHGvMg,BeyoncéVEVO,2011-11-17T00:00:00Z,3832,Beyoncé - End Of Time (Live at Roseland),OJBfv9CHlcw
UCqSQvq0K7rtRL8hX175LkMA,PearljamVEVO,2009-10-25T09:11:48Z,4116,Pearl Jam - Even Flow (Official Video),CxKWTzr-k6s
UCjclhfsmL5zWUATMD0e2hVQ,Gabrielle Marie,2014-10-01T09:39:11Z,4220,Black Sabbath ~ War Pigs,LQUXuQ6Zd9w
UCpp1DmO1SVgAb48goF_zpQQ,AmberRunVEVO,2021-05-26T07:00:02Z,4140,Amber Run - I Found (Official Lyric Video),CTspcr3Iaws
UCUpIQKLUnTyXF-PMjHu90bQ,Ahdy Khairat,2012-11-13T04:56:49Z,1993,Metallica - For Whom The Bell Tolls (Remixed and Remastered),TStMsQhwceI
UCjB3CzA-MwHrDzuXGweNiMg,TheKillersVEVO,2017-06-28T13:00:06Z,3178,The Killers - The Man,w3xcybdis1k
UClesqLjeKJd-dG8xLfzJyCQ,5SOSVEVO,2014-02-24T19:00:01Z,428,5 Seconds of Summer - She Looks So Perfect (Official Video),X2BYmmTI04I
UCBRFlde39a2U4nAkmGqJwAQ,Flo Rida,2011-10-21T20:16:50Z,421,Flo Rida - Good Feeling [Official Video],3OnnDqH6Wj8
UC4w5l9jyqursG7wSEdNv3bQ,blanc,2018-07-18T15:22:37Z,2883,FISHER - Losing It,o3WdLtpWM_c
UCHE7rAi1Fw1CBmQXFtvJmrw,LIVELOVEASAPVEVO,2015-05-08T16:00:00Z,554,"A$AP Rocky - Everyday (Audio) ft. Rod Stewart, Miguel, Mark Ronson",UtZBA1bVbcs
UCFkoPRmuxqr37jvGmmpzhzQ,MalumaVEVO,2016-10-14T07:00:01Z,1029,"Maluma - Cuatro Babys (Official Video) ft. Trap Capos, Noriel, Bryant Myers, Juhn",OXq-JP8w5H4
UC9uC2wDBPPZOcdBQwCM1dcg,Aurora Vibes,2019-07-16T20:45:30Z,1975,blackbear - idfc (Lyrics),PDeTO26fRVQ
UCJrREGJ2R1mMuKJkZ8SMCcA,BeckyGVEVO,2018-08-02T22:00:08Z,1657,"Becky G, Paulo Londra - Cuando Te Besé (Official Video)",zAWsoFk2yVw
UCxjbV_Qr9gByQm1r8FV5FCA,LumineersVEVO,2016-02-11T15:00:01Z,673,The Lumineers - Ophelia,pTOC_q0NLTk
UCWICXNlSLc7eeNazpzUZcLg,NLE CHOPPA,2020-03-19T23:05:33Z,3249,NLE Choppa - Walk Em Down feat. Roddy Ricch [Official Music Video],fyIcQ1Xl-rs
UC1l7wYrva1qCH-wgqcHaaRg,David Guetta,2011-10-14T07:00:00Z,500,David Guetta - Without You ft. Usher (Official Video),jUe8uoKdHao
UCgT01FILdWB9BsXBXKjpQ7A,Don Toliver,2020-03-18T19:01:05Z,3407,Don Toliver - After Party [Official Music Video],4IahvCIqeOc
UCZW5lIUz93q_aZIkJPAC0IQ,88rising,2017-10-18T14:00:05Z,3370,joji - will he,R2zXxQHBpd8
UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,2021-02-05T05:00:00Z,693,The Weeknd - Acquainted (Official Audio),-OMptcPcw0Y
UCohGmep1wSikn9bP5uemojQ,Stumonkie,2008-11-08T05:23:44Z,2518,Arctic Monkeys - When The Sun Goes Down,yUatH8zI6Qc
UCrHL_BF5lHyK43BxLU8-vBQ,jbalvinVEVO,2019-06-28T03:58:45Z,2318,"J. Balvin, Bad Bunny - QUE PRETENDES (Official Video)",kPc3Pe42bGI
UCB7P9Hr5BYB5Mkxau6t3Sgw,The Lumineers,2012-03-11T18:59:52Z,196,The Lumineers - Ho Hey (Official Video),zvCBSSwgtg4
UCtHY_7BXK9Bn3Dp3cjBgCLA,SHMVEVO,2011-05-19T23:25:00Z,1766,Swedish House Mafia - Save The World (Official Video),BXpdmKELE1k
UC9u4BX5hTduvO1SYzCzc-pg,ZoeWeesVEVO,2021-01-14T17:00:11Z,4458,Zoe Wees - Girls Like Us,ao4giEvkV0U
UCkZu0HAGinESFynhe3R4hxQ,BruceSpringsteenVEVO,2009-10-03T04:47:23Z,3008,Bruce Springsteen - Born to Run (Official Video),IxuThNgl3YA
UCwhe-6skwaZxLomc-U6Wy1w,BrysonTillerVEVO,2015-10-02T07:00:00Z,1793,Bryson Tiller - Right My Wrongs (Audio),1lQDPOfMUIA
UCdGP_MdTu-4nv8KPe-pr2uw,Famous Dex,2018-01-17T17:00:01Z,1427,Famous Dex - Pick It Up feat. A$AP Rocky [Official Video],X6SaVOLRcF4
UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,2016-03-31T04:01:00Z,310,Ariana Grande - Dangerous Woman,9WbCfHutDSE
UCahVGI5idD85mQlBD2InzzA,reikVEVO,2012-04-13T07:00:07Z,2776,Reik - Creo en Ti,snFhcHHdzT0
UCGyeamaAa4XbEZo7OBy2nnA,NBedingfieldVEVO,2009-10-25T19:02:08Z,1597,Natasha Bedingfield - Unwritten (US Version) (Official Video),b7k0a5hYnSI
UC-69vhXlCa3XHbF8JHCQHfg,Aya Nakamura,2018-04-06T14:00:08Z,2850,Aya Nakamura - Djadja (Clip officiel),iPGgnzc34tY
UCM1gEqLPsgej7ZKzu9w8v7A,LilBabyVEVO,2018-10-17T21:55:37Z,1841,"Lil Baby, Gunna, Drake - Never Recover (Official Audio)",Hsy4UEBSO44
UCmPuJ2BltKsGE2966jLgCnw,acdcVEVO,2012-11-07T15:15:10Z,845,AC/DC - Thunderstruck (Official Video),v2AC41dglnM
UCuwdplPbuTFZj_64d03tSBA,Young Thug,2019-11-01T20:00:02Z,3005,Young Thug - Hot ft. Gunna &amp; Travis Scott [Official Music Video],leJNDpm_G10
UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,2020-10-02T04:00:02Z,3952,BTS (방탄소년단) &#39;Savage Love&#39; (Laxed – Siren Beat) [BTS Remix] Lyric Video,qvu4nPMyl3U
UCe3yZzUwpmy2eKKmF9svX0Q,Jason Derulo,2015-03-23T16:00:17Z,119,Jason Derulo - &quot;Want To Want Me&quot; (Official Video),rClUOdS5Zyw
UCe4LM_eKc9ywRmVuBm5pjQg,Atlantic Records,2009-10-27T02:55:05Z,2279,Kevin Lyttle - Turn Me On (Official Video),GP3Exc5tCtc
UC-aupv24Ky1Z8asbtmeJolQ,TPainVEVO,2009-10-25T20:00:30Z,1454,T-Pain - Buy U A Drank (Shawty Snappin&#39;) ft. Yung Joc,dBrRBZy8OTs
UCUmC7gXciukRv73CQRQ5QGQ,BMTHOfficialVEVO,2015-07-12T18:35:00Z,2982,Bring Me The Horizon - Happy Song (Official Audio),GBRAnuT48qo
UCCJ_1t1xHtks-cv1IU6EAWw,FergieVEVO,2013-08-06T15:40:09Z,853,"Fergie - A Little Party Never Killed Nobody (All We Got) ft. Q-Tip, GoonRock",0ZgjmE6xdaw
UC0WP5P-ufpRfjbNrmOWwLBQ,The Weeknd,2018-03-30T03:06:27Z,4198,The Weeknd - I Was Never There feat. Gesaffelstein (Official Audio),OlStmta0Vh4
UC7ttiY8KM99aLI79yHT6cAw,HaileeSteinfeldVEVO,2020-01-08T17:00:11Z,4456,Hailee Steinfeld - Wrong Direction,ncV1TlNl9B8
UClVrJwcIy7saPcGc1nct80A,Fueled By Ramen,2017-02-03T22:00:17Z,919,twenty one pilots: Heavydirtysoul [OFFICIAL VIDEO],r_9Kf0D5BTs
UCKrdjiuS66yXOdEZ_cOD_TA,Megan Thee Stallion,2020-04-29T19:06:00Z,3257,Megan Thee Stallion - Savage Remix (feat. Beyoncé) [Official Audio],lEIqjoO0-Bs
UCZwMj-i4JMwzkPMGqD8sZrw,BobDylanVEVO,2019-03-11T22:11:41Z,2092,Bob Dylan - The Times They Are A-Changin&#39; (Official Audio),90WD_ats6eE
UCfyi9QuDWdapI6ICbjYgxtA,JonasBrothersVEVO,2013-03-29T14:10:17Z,4396,Jonas Brothers - Year 3000,HSry5-qfVFs
UCqwxMqUcL-XC3D9-fTP93Mg,LIL UZI VERT,2017-10-10T17:16:09Z,1406,Lil Uzi Vert - Sauce It Up [Official Visualizer],bncb3dm8K7g
UCj-6T9zvYQe27ZJhSKxSYLQ,YouNotUs,2019-06-14T12:59:25Z,4315,"YouNotUs, Janieck, Senex - Narcotic (OFFICIAL MUSIC VIDEO)",yQoKd5fu3t4
UCXVMHu5xDH1oOfUGvaLyjGg,Lizzo Music,2019-01-04T13:57:48Z,2298,Lizzo - Juice (Official Video),XaCrQL_8eMY
UCIE6_c6qPrHzuVRssQ5B0lQ,PentatonixVEVO,2014-11-11T14:59:14Z,3686,"Pentatonix - Mary, Did You Know? (Official Video)",ifCWN5pJGIE
UCju1vMbirSfO9d-j6kYFZBg,ChrisJediVEVO,2018-03-07T05:00:03Z,1785,"Ozuna, Brytiago, Chris Jedi - Bipolar (Video Oficial)",y0PMqR7IbAQ
UC4dqLAF7yT-_DqeYisQ001w,TheBeatlesVEVO,2016-04-07T07:00:01Z,2019,The Beatles - I Want To Hold Your Hand - Performed Live On The Ed Sullivan Show 2/9/64,jenWdylTtzs
UCoym1Cd-NBEmqunb9F7ZekQ,JordanDavisVEVO,2018-01-11T05:00:01Z,2714,Jordan Davis - Singles You Up (Official Music Video),0hjqGN-9anA
UCpFo6pQF6xkv8iUGL3Pj7dw,MarcEBassyVEVO,2016-05-21T00:00:00Z,592,Marc E. Bassy - You &amp; Me ft. G-Eazy,YUYjxf9rHCY
UCa5R55NSXiWAZWi9997XYvg,NeYoVEVO,2009-12-14T03:27:51Z,2913,Ne-Yo - Sexy Love (Official Music Video),mgaeGW-2z6w
UCTwct4oAsyuyGxOtva0FcUg,FutureHype,2019-08-14T23:15:41Z,2499,Lil Tecca - Ransom Remix (Lyrics) ft. Juice Wrld,DZXkDz80eRc
UCbW18JZRgko_mOGm5er8Yzg,OneDirectionVEVO,2013-01-07T19:57:08Z,1925,One Direction - Kiss You (Official),T4cdfRohhcg
UCFcqi7MrlzIp9RMTtUlxE8g,Avenged Sevenfold,2009-10-27T01:55:49Z,2988,Avenged Sevenfold - Bat Country [Official Music Video],IHS3qJdxefY
UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,2015-02-13T13:20:01Z,2111,Taylor Swift - Style,-CmadmM5cOk
UC5Jn-9jqrVvKm9Hx0WW8Pgw,MTZ Manuel Turizo,2019-02-15T05:00:57Z,2129,Esclavo De Tus Besos - MTZ Manuel Turizo X Ozuna,1afoVNPPQCI
UCUg8KhMXhFxJm-YQzOQ7nPw,James Blunt,2009-10-27T00:29:52Z,662,James Blunt - You&#39;re Beautiful (Official Music Video) [4K],oofSnsGkops
UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,2018-09-24T13:58:16Z,31,Marshmello ft. Bastille - Happier (Official Music Video),m7Bc3pLyij0
UCio3FGH-c_t9oXD3hKshXnw,Revol,2016-12-09T22:10:04Z,2813,Ozuna x Arcángel x Cosculluela x Brytiago - Me Ama Me Odia (Video Oficial),1d-gDKqgBM0
UCeTDWSJawSuNbBEURTC6w_A,2ChainzVEVO,2018-09-19T14:00:06Z,2634,"2 Chainz - Bigger Than You ft. Drake, Quavo (Official Music Video)",r26bNe0MTzs
UCpaGGkpatzHmtC9H7Mko7HA,DJMartinJensenVEVO,2019-03-01T14:00:11Z,2515,"Martin Jensen, James Arthur - Nobody (Official Lyric Video)",o_kPzjTL4wQ
UCahVGI5idD85mQlBD2InzzA,reikVEVO,2019-08-23T04:00:11Z,2775,"Reik, J. Balvin, Lalo Ebratt - Indeciso",y-BFrPQPGjM
UCHw_qFiS4LdW8-Rm0IHHtwg,Cristian Fawkes,2013-06-17T18:48:54Z,4286,Fitz and the Tantrums - Out of My League (Audio),I-QmZpLWjHc
UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima Oficial,2019-12-06T14:01:30Z,4259,Gusttavo Lima – A Gente Fez Amor - DVD O Embaixador In Cariri (Ao Vivo),SvQx5FMEVmE
UCZzwjZPc6R_PbnDgFVMwlvQ,Capital FM,2017-01-10T16:09:50Z,3827,Ed Sheeran - &#39;Shape Of You&#39; (Live),9sBIknREhqw
UCRtV20m7OBHIyV_mbqsQpxw,DiploVEVO,2019-09-27T04:01:10Z,3076,Diplo Presents: Thomas Wesley - Lonely (with Jonas Brothers) (Official Music Video),9JcUIgBhOgY
UCJrOtniJ0-NWz37R30urifQ,Alan Walker,2016-12-02T07:59:01Z,791,Alan Walker - Alone,1-xGerv5FOk
UCOjEHmBKwdS7joWpW0VrXkg,21 Savage,2016-10-18T23:50:17Z,873,21 Savage &amp; Metro Boomin - No Heart (Official Music Video),6wtwpUwxQik
UCahVGI5idD85mQlBD2InzzA,reikVEVO,2018-08-31T04:00:00Z,1881,"Reik, Maluma - Amigos Con Derechos",0vTopF6wwZg
UC72IXi6wx33LdltVkdwtLpw,EarthWindandFireVEVO,2013-01-12T03:44:55Z,2156,"Earth, Wind &amp; Fire - September (Official HD Video)",Gs069dndIYk
UCjn9h5QCzJux6ufZcu1aj6Q,itslinaBxtches,2011-06-12T21:05:40Z,860,Marvin&#39;s Room - Drake w/ lyrics on screen,zZEL4NZ384w
UCMS--2qqdLlCd1CpBnrcClQ,VolbeatVEVO,2016-05-13T14:00:00Z,3338,Volbeat - The Devil&#39;s Bleeding Crown (Official Video),3nb7DD7vdQ0
UCx4Lxn5CzeG99X01__YsJpw,DrDreVEVO,2011-10-27T16:48:34Z,541,Dr. Dre ft. Snoop Dogg - Still D.R.E. (Official Video),_CL6n0FJZpk
UCWGljB8djPusdaKtVx1UKfg,UPROXX Video,2012-05-04T23:36:36Z,3942,Mos Def - Ms. Fat Booty (Official Video) [Explicit],01yUzXQctcM
UCtTfSyci2urfwXXu_eRpNRA,LilNasXVEVO,2021-07-23T04:00:12Z,4343,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",UTHLKHL_whs
UCQyj4ysCfnmndNrjZxy0cjA,Kiiara,2016-03-21T21:50:48Z,165,Kiiara - Gold (Official Video),sO9cBXRcBvo
UCaSSpRYDoH4KbqnYtXSPGzA,TresBienEnsemble,2012-01-25T01:20:56Z,3663,Norah Jones -- Turn Me On,vfX2_ZHlQoM
UCQhOf1GhzkMsyLAFwrnG8XQ,marcanthonyVEVO,2018-09-28T04:00:01Z,2212,"Marc Anthony, Will Smith, Bad Bunny - Está Rico (Official Video)",--BHuKeveg4
UCY7sBX18GXc2O_9UvI4GeXQ,Rudimental,2018-01-25T12:00:16Z,1207,"Rudimental - These Days (feat. Jess Glynne, Macklemore &amp; Dan Caplen) [Official Video]",pjTj-_55WZ8
UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna,2018-01-30T15:00:05Z,1578,Ozuna x Romeo Santos - El Farsante (Remix) (Video Oficial),wfWkmURBNv8
UC5-gWZXAQqSGVfPHkA7NRiQ,Bebe Rexha,2017-02-17T13:57:41Z,1826,Bebe Rexha - Bad Bitch (feat. Ty Dolla $ign) [Official Audio],domR-DLjsrc
