	track_id	track	artist	url
868	63eqzh8NNPnxJLzuUCibTZ	Waves	Kanye West	https://en.wikipedia.org/wiki/Waves_(Kanye_West_song)
869	311fWdp7RrvN4Fuz7sv6Ea	Collard Greens	ScHoolboy Q	https://en.wikipedia.org/wiki/Collard_Greens_(song)
870	32CS1c7IyC8jzeFs55Q9n4	Mercy	Kanye West	https://en.wikipedia.org/wiki/Mercy_(Kanye_West_song)
871	0Gi17qCJh9e9RJxLaYkm9l	Dark Times	The Weeknd	https://en.wikipedia.org/wiki/Beauty_Behind_the_Madness
872	0uMUvbkTdjBNZ5UuHZ5PIj	IV. Sweatpants	Childish Gambino	https://en.wikipedia.org/wiki/Sweatpants_(song)
873	4gmmRb6bZJffOOiww1JGTO	No Heart	21 Savage	https://en.wikipedia.org/wiki/No_Heart_(song)
874	4HZujMI13c3T4oaYyqyjcE	Home To Mama	Justin Bieber	https://en.wikipedia.org/wiki/Justin_Bieber_discography
875	70C4NyhjD5OZUMzvWZ3njJ	Piano Man	Billy Joel	https://en.wikipedia.org/wiki/Piano_Man_(song)
876	3uqinR4FCjLv28bkrTdNX5	A Milli	Lil Wayne	https://en.wikipedia.org/wiki/A_Milli
877	2x8evxqUlF0eRabbW2JBJd	Fluorescent Adolescent	Arctic Monkeys	https://en.wikipedia.org/wiki/Fluorescent_Adolescent
878	3lBRNqXjPp2j3JMTCXDTNO	Best Thing I Never Had	Beyonc�	https://en.wikipedia.org/wiki/Best_Thing_I_Never_Had
879	1uXbwHHfgsXcUKfSZw5ZJ0	Run the World (Girls)	Beyonc�	https://en.wikipedia.org/wiki/Run_the_World_(Girls)
880	0TwBtDAWpkpM3srywFVOV5	Crazy In Love (feat. Jay-Z)	Beyonc�	https://en.wikipedia.org/wiki/Crazy_in_Love
881	7hDc8b7IXETo14hHIHdnhd	Passionfruit	Drake	https://en.wikipedia.org/wiki/Passionfruit_(song)
882	4WrS6vezaPwOafKJmHqMEU	You Don't Know Me - Radio Edit	Jax Jones	https://en.wikipedia.org/wiki/You_Don%27t_Know_Me_(Jax_Jones_song)
883	2ANLarE8yHVsLWW21nj79M	You Was Right	Lil Uzi Vert	https://en.wikipedia.org/wiki/Lil_Uzi_Vert
884	0B8QzDH7YWih85V5SEMnyJ	Money Longer	Lil Uzi Vert	https://en.wikipedia.org/wiki/Lil_Uzi_Vert_discography
885	0kN8xEmgMW9mh7UmDYHlJP	Versace on the Floor	Bruno Mars	https://en.wikipedia.org/wiki/Versace_on_the_Floor
886	2RttW7RAu5nOAfq6YFvApB	Happier	Ed Sheeran	https://en.wikipedia.org/wiki/Happier_(Ed_Sheeran_song)
887	0Zx8khUcEfCFK2AEoIhC92	Don't Leave	Snakehips	https://en.wikipedia.org/wiki/Don%27t_Leave_(Snakehips_and_M%C3%98_song)
888	3bYCGWnZdLQjndiKogqA3G	Summer Of '69	Bryan Adams	https://en.wikipedia.org/wiki/Summer_of_%2769
889	2gSyc23Hua25fqSFpgAh6W	Say My Name	Destiny's Child	https://en.wikipedia.org/wiki/Say_My_Name
890	1KGi9sZVMeszgZOWivFpxs	No Scrubs	TLC	https://en.wikipedia.org/wiki/No_Scrubs
891	3u9fHuAtjMY1RW2mZfO4Cf	Gangsta's Paradise (feat. L.V.)	Coolio	https://en.wikipedia.org/wiki/Gangsta%27s_Paradise_(album)
892	0AvV49z4EPz5ocYN7eKGAK	No Diggity	Blackstreet	https://en.wikipedia.org/wiki/No_Diggity
893	5y69gQtK33qxb8a24ACkCy	A Thousand Miles	Vanessa Carlton	https://en.wikipedia.org/wiki/A_Thousand_Miles
894	1Je1IMUlBXcx1Fz0WE7oPT	Wannabe	Spice Girls	https://en.wikipedia.org/wiki/Wannabe
895	1SKPmfSYaPsETbRHaiA18G	Somewhere Only We Know	Keane	https://en.wikipedia.org/wiki/Somewhere_Only_We_Know
896	6dLgO7LEeWxbBCXzHWqaI5	Africa	TOTO	https://en.wikipedia.org/wiki/Africa_(Toto_song)
897	7aXaPtjgQBmgl1fFzhG3hE	Be The One	Dua Lipa	https://en.wikipedia.org/wiki/Be_the_One_(Dua_Lipa_song)
898	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	https://en.wikipedia.org/wiki/Symphony_(Clean_Bandit_song)
899	3umS4y3uQDkqekNjVpiRUs	El Amante	Nicky Jam	https://en.wikipedia.org/wiki/Nicky_Jam
900	50PWlIBU7PlGGwzgN8TiFJ	Million Reasons	Lady Gaga	https://en.wikipedia.org/wiki/Million_Reasons
901	7nKBxz47S9SD79N086fuhn	SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)	Enrique Iglesias	https://en.wikipedia.org/wiki/S%C3%BAbeme_la_Radio
902	18GC3F8YPGB8CePXcTUizQ	Thnks fr th Mmrs	Fall Out Boy	https://en.wikipedia.org/wiki/Thnks_fr_th_Mmrs
903	1RKUoGiLEbcXN4GY4spQDx	Clint Eastwood	Gorillaz	https://en.wikipedia.org/wiki/Clint_Eastwood_(song)
904	4VSVT9njJD3BsXIdCNHOVQ	Swang	Rae Sremmurd	https://en.wikipedia.org/wiki/Swang_(song)
905	6Zosz8w6CmdGMZM6p4JlbQ	Me Reh�so	Danny Ocean	https://en.wikipedia.org/wiki/Danny_Ocean_(singer)
906	638fKB27P7UAmu3Aq0vEJ3	"Still Falling For You - From ""Bridget Jones's Baby"""	Ellie Goulding	https://en.wikipedia.org/wiki/Still_Falling_for_You
907	5HE3z4Ew7wZ91l3ZOpGKa4	I Cry	Flo Rida	https://en.wikipedia.org/wiki/I_Cry_(Flo_Rida_song)
908	18lR4BzEs7e3qzc0KVkTpU	What I've Done	Linkin Park	https://en.wikipedia.org/wiki/What_I%27ve_Done
909	2YuurylylBcB0fJ8ho5soN	Childs Play	Drake	https://en.wikipedia.org/wiki/Views_(album)
910	4S7YHmlWwfwArgd8LfSPud	L$D	A$AP Rocky	https://en.wikipedia.org/wiki/ASAP_Rocky
911	2LvRR121MWFmmEGkuV2vQP	HeadBand (feat. 2 Chainz)	B.o.B	https://en.wikipedia.org/wiki/Headband_(song)
912	5IZc3KIVFhjzJ0L2kiXzUl	Promise (feat. Fetty Wap)	Kid Ink	https://en.wikipedia.org/wiki/Promise_(Kid_Ink_song)
913	2Uvy6SkNqxvnH1W68dymxG	Redbone	Childish Gambino	https://en.wikipedia.org/wiki/Redbone_(song)
914	3jVtllWS5CFFWLQng8sKsr	2 On (feat. ScHoolboy Q)	Tinashe	https://en.wikipedia.org/wiki/Tinashe
915	376KnY4TrgBITxjlnbnmIy	Cut It (feat. Young Dolph)	O.T. Genasis	https://en.wikipedia.org/wiki/O.T._Genasis
916	0s019O8KwLXkPSSV609qEE	6 Foot 7 Foot	Lil Wayne	https://en.wikipedia.org/wiki/6_Foot_7_Foot
917	0lDBERpbbSfh3og8dSszfj	For Free	DJ Khaled	https://en.wikipedia.org/wiki/For_Free
918	2OuNgtXKeCSORKqdl0MxKk	Chasing Pavements	Adele	https://en.wikipedia.org/wiki/Chasing_Pavements
919	7i9763l5SSfOnqZ35VOcfy	Heavydirtysoul	Twenty One Pilots	https://en.wikipedia.org/wiki/Heavydirtysoul
920	6JyuJFedEvPmdWQW0PkbGJ	Purple Lamborghini (with Rick Ross)	Skrillex	https://en.wikipedia.org/wiki/Purple_Lamborghini
921	3icbmPGKTsKAa0IinkizCM	That's How You Know (feat. Kid Ink & Bebe Rexha)	Nico & Vinz	https://en.wikipedia.org/wiki/That%27s_How_You_Know_(Nico_%26_Vinz_song)
922	1WC5UN1U79gJlxGLYDGIO7	Green Light	Lorde	https://en.wikipedia.org/wiki/Green_Light_(Lorde_song)
923	1oqdOL4Zl4nRXoaGRWLUke	Deja Vu	J. Cole	https://en.wikipedia.org/wiki/Deja_Vu_(J._Cole_song)
924	6rbeWjEavBHvX2kr6lSogS	Work Out	J. Cole	https://en.wikipedia.org/wiki/Work_Out_(J._Cole_song)
925	16qYlQ6koFxYVbiJbGHblz	G.O.M.D.	J. Cole	https://en.wikipedia.org/wiki/G.O.M.D.
926	3qim3nNFg4aSTLZDLAFXhx	Irreplaceable	Beyonc�	https://en.wikipedia.org/wiki/Irreplaceable
927	0xexXKZ1CAIrNHhTUX5Qkh	WILD	Troye Sivan	https://en.wikipedia.org/wiki/Wild_(Troye_Sivan_song)
928	6eE5LWw0DpIbTOdKwDUoE8	Secrets - Radio Edit	Ti�sto	https://en.wikipedia.org/wiki/Secrets_(Ti%C3%ABsto_and_KSHMR_song)
929	1xBuAqZ1dET1Aq5p58pnxA	Look At Me Now (feat. Lil' Wayne & Busta Rhymes)	Chris Brown	https://en.wikipedia.org/wiki/Look_at_Me_Now_(Chris_Brown_song)
930	7N3PAbqfTjSEU1edb2tY8j	Jump - 2015 Remaster	Van Halen	https://en.wikipedia.org/wiki/Van_Halen
931	5JcxAgRw2S3hb67AA8Vk13	Mark My Words	Justin Bieber	https://en.wikipedia.org/wiki/Purpose_(Justin_Bieber_album)
932	1zOaxkbS1kAY1gIi0g8sOm	It's My Life	Bon Jovi	https://en.wikipedia.org/wiki/It%27s_My_Life_(Bon_Jovi_song)
933	4cGeMgLcykDLAazHFpbZbU	DNA.	Kendrick Lamar	https://en.wikipedia.org/wiki/DNA_(Kendrick_Lamar_song)
934	2hCKzqwjRjhycKeZJvbloJ	Go Flex	Post Malone	https://en.wikipedia.org/wiki/Go_Flex
935	2jG6ifTWXk0AvonlgcXGgZ	Portland	Drake	https://en.wikipedia.org/wiki/Portland_(song)
936	7EVk9tRb6beJLTHrg6AkY9	Tuesday (feat. Danelle Sandoval)	Burak Yeter	https://en.wikipedia.org/wiki/Tuesday_(iLoveMakonnen_song)
937	51ChrwmUPDJvedPQnIU8Ls	Dive	Ed Sheeran	https://en.wikipedia.org/wiki/Dive_(Ed_Sheeran_song)
938	5G1sTBGbZT5o4PNRc75RKI	Lonely Boy	The Black Keys	https://en.wikipedia.org/wiki/Lonely_Boy_(The_Black_Keys_song)
939	1gBGDhwhekrKYy7gqULf0t	Howlin' For You	The Black Keys	https://en.wikipedia.org/wiki/Howlin%27_for_You
940	7FJP35tUJ2121EJsFpU1Gh	Beautiful Now	Zedd	https://en.wikipedia.org/wiki/Beautiful_Now
941	0Oa9mHOnH14GZ4toWwkf4c	Good Life (with G-Eazy & Kehlani)	G-Eazy	https://en.wikipedia.org/wiki/Good_Life_(G-Eazy_and_Kehlani_song)
942	29Key5Lj0YlIMH8JzRDy6U	Survival	Eminem	https://en.wikipedia.org/wiki/Survival_(Eminem_song)
943	3dQDid3IUNhZy1OehIfYfE	Vacaciones	Wisin	https://en.wikipedia.org/wiki/Wisin
944	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	https://en.wikipedia.org/wiki/Pretty_Girl_(Maggie_Lindemann_song)
945	0Nhu3zSYbEz32IYiobV75e	Now Or Never	Halsey	https://en.wikipedia.org/wiki/Now_or_Never_(Halsey_song)
946	5nA67Y0XX9JipZwYxX7Gl7	This Town	Niall Horan	https://en.wikipedia.org/wiki/This_Town_(Niall_Horan_song)
947	5Ohxk2dO5COHF1krpoPigN	Sign of the Times	Harry Styles	https://en.wikipedia.org/wiki/Sign_of_the_Times_(Harry_Styles_song)
948	0qYTZCo5Bwh1nsUFGZP3zn	Felices los 4	Maluma	https://en.wikipedia.org/wiki/Felices_los_4
949	1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	https://en.wikipedia.org/wiki/No_Promises_(Cheat_Codes_song)
950	3IU6xbfNZosvTdRrGs8b2u	Reminder	The Weeknd	https://en.wikipedia.org/wiki/Reminder_(song)
951	2Ce5IyMlVRVvN997ZJjJJA	Selfish (feat. Rihanna)	Future	https://en.wikipedia.org/wiki/Selfish_(Future_song)
952	2habSXqcJGExM6JJyskY7O	Malibu	Miley Cyrus	https://en.wikipedia.org/wiki/Malibu_(Miley_Cyrus_song)
953	2pJZ1v8HezrAoZ0Fhzby92	What Do I Know?	Ed Sheeran	https://en.wikipedia.org/wiki/What_Do_I_Know%3F
954	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	https://en.wikipedia.org/wiki/2U_(David_Guetta_song)
955	7zjRBaNkVjk1vZ8JqxQIXO	LOYALTY. FEAT. RIHANNA.	Kendrick Lamar	https://en.wikipedia.org/wiki/Loyalty_(Kendrick_Lamar_song)
956	2ExePm1EBdSJkr4Y4Nc50z	Gyalchester	Drake	https://en.wikipedia.org/wiki/Gyalchester
957	2cnKEkpVUSV4wnjQiTWfH6	Esc�pate Conmigo	Wisin	https://en.wikipedia.org/wiki/Esc%C3%A1pate_Conmigo_(song)
958	20ZAJdsKB5IGbGj4ilRt2o	Dile Que Tu Me Quieres	Ozuna	https://en.wikipedia.org/wiki/Ozuna
959	22eADXu8DfOAUEDw4vU8qy	Ahora Dice	Chris Jedi	https://en.wikipedia.org/wiki/Chris_Jedi
960	5HDPtsnyb3maFmPL8LLUTG	New Man	Ed Sheeran	https://en.wikipedia.org/wiki/New_Man_(Ed_Sheeran_song)
961	6PJ8FF6UR8FZXfEvpHkIVN	How Would You Feel (Paean)	Ed Sheeran	https://en.wikipedia.org/wiki/How_Would_You_Feel_(Paean)
962	2Gl0FzuLxflY6nPifJp5Dr	First Time	Kygo	https://en.wikipedia.org/wiki/First_Time_(Kygo_and_Ellie_Goulding_song)
963	167NczpNbRF7oWakJaY3Hh	Slow Hands	Niall Horan	https://en.wikipedia.org/wiki/Slow_Hands_(Niall_Horan_song)
964	6DRGwsUFQrNerxRexK7KMB	Hey Ma (with Pitbull & J Balvin feat. Camila Cabello)	Pitbull	https://en.wikipedia.org/wiki/Hey_Ma_(Pitbull_and_J_Balvin_song)
965	4xlrALxuaCf9yZBHJeTSG6	Mama	Jonas Blue	https://en.wikipedia.org/wiki/Mama_(Jonas_Blue_song)
966	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	https://en.wikipedia.org/wiki/Strip_That_Down
967	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	https://en.wikipedia.org/wiki/Wild_Thoughts
968	0PwKsFzNiOTnAus6fj7zJn	Sober	Childish Gambino	https://en.wikipedia.org/wiki/Sober_(Childish_Gambino_song)
969	2N0volXQpwsvjDorTTxBAU	Bonfire Heart	James Blunt	https://en.wikipedia.org/wiki/Bonfire_Heart
970	6jA8HL9i4QGzsj6fjoxp8Y	There for You	Martin Garrix	https://en.wikipedia.org/wiki/There_for_You_(Martin_Garrix_and_Troye_Sivan_song)
971	7py16W5fWYLFFS6BElKAjn	Tears (feat. Louisa Johnson)	Clean Bandit	https://en.wikipedia.org/wiki/Tears_(Clean_Bandit_song)
972	5b719srfWk2MiDa86ZpJ8u	Know No Better (feat. Travis Scott, Camila Cabello & Quavo)	Major Lazer	https://en.wikipedia.org/wiki/Know_No_Better_(song)
973	0lMbuWUpfTWhEmOKxppEau	Rollin (feat. Future & Khalid)	Calvin Harris	https://en.wikipedia.org/wiki/Rollin_(Calvin_Harris_song)
974	1SJtlNRJDeYHioymcvsqev	Crying in the Club	Camila Cabello	https://en.wikipedia.org/wiki/Camila_Cabello_discography
975	4yFEz5j53bnYoavrMqJY6i	Of The Night	Bastille	https://en.wikipedia.org/wiki/Pompeii_(song)
976	0wfbD5rAksdXUzRvMfM3x5	The One	The Chainsmokers	https://en.wikipedia.org/wiki/Closer_(The_Chainsmokers_song)
977	6u5M4jPpYkoRV4vVHDQvkd	All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)	DJ Khaled	https://en.wikipedia.org/wiki/All_I_Do_Is_Win
978	1lntL1cI2UIWlxjL5QiN8g	The Other	Lauv	https://en.wikipedia.org/wiki/Lauv_discography
979	126TblwXGNTUZ7RPMnThkU	Left Hand Free	alt-J	https://en.wikipedia.org/wiki/Left_Hand_Free
980	5EnYT6F7wEcdege6mDHEfO	Signs	Drake	https://en.wikipedia.org/wiki/Signs_(Drake_song)
981	7y2SOXPaH6ORTya7ROEzy0	Sidewalks	The Weeknd	https://en.wikipedia.org/wiki/Sidewalks_(song)
982	25C5CowdsfXld2jJanbiex	Sorry Not Sorry	Demi Lovato	https://en.wikipedia.org/wiki/Sorry_Not_Sorry_(Demi_Lovato_song)
983	3bWAqKDWg6u1davspr5IkS	OK	Robin Schulz	https://en.wikipedia.org/wiki/OK_(Robin_Schulz_song)
984	1wjzFQodRWrPcQ0AnYnvQ9	I Like Me Better	Lauv	https://en.wikipedia.org/wiki/I_Like_Me_Better
985	12lZTPlXwUtrQuhEty6098	Raise Your Glass	P!nk	https://en.wikipedia.org/wiki/Raise_Your_Glass
986	2mfUa8bLs2s5N4VaqJZ4lZ	Most Girls	Hailee Steinfeld	https://en.wikipedia.org/wiki/Most_Girls_(Hailee_Steinfeld_song)
987	3tRFqxTYOjeTmCiVaGDCsq	Be Alright	Ariana Grande	https://en.wikipedia.org/wiki/Be_Alright_(Ariana_Grande_song)
988	6A8dnC0xkiuWN4BshmTB2I	Oceans Away	A R I Z O N A	https://en.wikipedia.org/wiki/List_of_train_songs
989	4VuS959DSpr82t3qBqCrWG	Supermarket Flowers	Ed Sheeran	https://en.wikipedia.org/wiki/Supermarket_Flowers
990	3Lfiu5sZ4M4B6JaKMBc0FU	Barcelona	Ed Sheeran	https://en.wikipedia.org/wiki/Barcelona_(Ed_Sheeran_song)
991	3cFsmM51N5zMAuu1nNY4Tw	No Lie	Sean Paul	https://en.wikipedia.org/wiki/No_Lie_(Sean_Paul_song)
992	0k2GOhqsrxDTAbFFSdNJjT	Temperature	Sean Paul	https://en.wikipedia.org/wiki/Temperature_(song)
993	7xq3uN2toVZ8IbNzfTucyJ	Calm Down	G-Eazy	https://en.wikipedia.org/wiki/G-Eazy_discography
994	0x6Y6ikSyS17NxfhWsgENm	Chasing Cars	Snow Patrol	https://en.wikipedia.org/wiki/Chasing_Cars
995	5WfhXulggG0c6WoVeMPA8N	Shake It Off	Taylor Swift	https://en.wikipedia.org/wiki/Shake_It_Off
996	693iqPOQvhI7PobtR8CC8v	Bonita	J Balvin	https://en.wikipedia.org/wiki/J_Balvin_discography
997	6qDF4wWL49CAVbgT7yuHl8	Sigo Extra��ndote	J Balvin	https://en.wikipedia.org/wiki/J_Balvin_discography
998	7MHN1aCFtLXjownGhvEQlF	Una Lady Como T�	Manuel Turizo	https://en.wikipedia.org/wiki/Manuel_Turizo
999	1yxgsra98r3qAtxqiGZPiX	BUTTERFLY EFFECT	Travis Scott	https://en.wikipedia.org/wiki/Butterfly_Effect_(Travis_Scott_song)
1000	3eZGNBvKkExXp8q5FAyM8y	Champions	Various Artists	https://en.wikipedia.org/wiki/We_Are_the_Champions
1001	4ARPvK8DHLwt4oX65ZAFMw	Look At Me!	XXXTENTACION	https://en.wikipedia.org/wiki/Look_at_Me_(XXXTentacion_song)
1002	4fINc8dnfcz7AdhFYVA4i7	It Girl	Jason Derulo	https://en.wikipedia.org/wiki/It_Girl_(Jason_Derulo_song)
1003	5hQAvqoRM00q0dVJxAJmCn	Deja Vu	Post Malone	https://en.wikipedia.org/wiki/Deja_Vu_(Post_Malone_song)
1004	5eqK0tbzUPo2SoeZsov04s	Bank Account	21 Savage	https://en.wikipedia.org/wiki/Bank_Account_(song)
1005	5Z3GHaZ6ec9bsiI5BenrbY	Young Dumb & Broke	Khalid	https://en.wikipedia.org/wiki/Young_Dumb_%26_Broke
1006	3HVr6jTVwBHBa2flM0eURR	Glorious (feat. Skylar Grey)	Macklemore	https://en.wikipedia.org/wiki/Glorious_(Macklemore_song)
1007	7F9vK8hNFMml4GtHsaXui6	Back to You (feat. Bebe Rexha & Digital Farm Animals)	Louis Tomlinson	https://en.wikipedia.org/wiki/Back_to_You_(Louis_Tomlinson_song)
1008	12mGwph2YzDIlChtq3EdXP	Alone	Marshmello	https://en.wikipedia.org/wiki/Alone_(Marshmello_song)
1009	7Ezwtgfw7khBrpvaNPtMoT	All The Way Up	Fat Joe	https://en.wikipedia.org/wiki/All_the_Way_Up_(Fat_Joe_and_Remy_Ma_song)
1010	483XiZ5o13Cc1zoWV7jGml	Gecko (Overdrive) - Radio Edit	Oliver Heldens	https://en.wikipedia.org/wiki/Oliver_Heldens
1011	6uFsE1JgZ20EXyU0JQZbUR	Look What You Made Me Do	Taylor Swift	https://en.wikipedia.org/wiki/Look_What_You_Made_Me_Do
1012	6Q2FftbUG530lCtBI74bMH	Drowning (feat. Kodak Black)	A Boogie Wit da Hoodie	https://en.wikipedia.org/wiki/Drowning_(A_Boogie_wit_da_Hoodie_song)
1013	4Q3N4Ct4zCuIHuZ65E3BD4	Tunnel Vision	Kodak Black	https://en.wikipedia.org/wiki/Tunnel_Vision_(Kodak_Black_song)
1014	0BU7nIcCZxYSE0hYcc5oZz	Too Many Years	Kodak Black	https://en.wikipedia.org/wiki/Kodak_Black_discography
1015	34oWbFBfGEElvgO0a5c9V4	No Flockin'	Kodak Black	https://en.wikipedia.org/wiki/No_Flockin
1016	4gUQE7JiIwnQKde4RtKytB	Magnolia	Playboi Carti	https://en.wikipedia.org/wiki/Magnolia_(song)
1017	36UuD5tbu7TyugjJLMTzCr	One Night	Lil Yachty	https://en.wikipedia.org/wiki/One_Night_(Lil_Yachty_song)
1018	6m3ZWIXhjoV76syT1j2oE9	Coming Over (feat. James Hersey)	Dillon Francis	https://en.wikipedia.org/wiki/Coming_Over_(Dillon_Francis_and_Kygo_song)
1019	3Pnhzf3Knhdsavx0VM2ZmG	Island In The Sun	Weezer	https://en.wikipedia.org/wiki/Island_in_the_Sun_(Weezer_song)
1020	5kD9T7GForh8LnRz5ClbL8	The Middle	Jimmy Eat World	https://en.wikipedia.org/wiki/The_Middle_(Jimmy_Eat_World_song)
1021	0MsrWnxQZxPAcov7c74sSo	Holiday / Boulevard of Broken Dreams	Green Day	https://en.wikipedia.org/wiki/Holiday_(Green_Day_song)
1022	000xQL6tZNLJzIrtIgxqSl	Still Got Time (feat. PARTYNEXTDOOR)	ZAYN	https://en.wikipedia.org/wiki/Still_Got_Time
1023	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	https://en.wikipedia.org/wiki/Your_Song_(Rita_Ora_song)
1024	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop�)	Justin Bieber	https://en.wikipedia.org/wiki/Friends_(Justin_Bieber_and_BloodPop_song)
1025	2eJ8ij1T3cNUKiGdcUvKhy	Baby	Justin Bieber	https://en.wikipedia.org/wiki/Baby_(Justin_Bieber_song)
1026	2M9ro2krNb7nr7HSprkEgo	Fast Car	Tracy Chapman	https://en.wikipedia.org/wiki/Fast_Car
1027	2771LMNxwf62FTAdpJMQfM	Bodak Yellow	Cardi B	https://en.wikipedia.org/wiki/Bodak_Yellow
1028	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	Portugal. The Man	https://en.wikipedia.org/wiki/Feel_It_Still
1029	0JoHqmlqE0W0i9prt6kcHR	Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)	Maluma	https://en.wikipedia.org/wiki/Cuatro_Babys
1030	2ye824NM1m7Nc2UPXtwZjL	When I'm Gone	Eminem	https://en.wikipedia.org/wiki/When_I%27m_Gone_(Eminem_song)
1031	6WbADFqMvR8N5u0BvtsWQE	Without You (feat. Sandro Cavazza)	Avicii	https://en.wikipedia.org/wiki/Without_You_(Avicii_song)
1032	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	https://en.wikipedia.org/wiki/Dusk_Till_Dawn_(Zayn_song)
1033	32FX4D4eT8LFP07QvlhSn8	2 Heads	Coleman Hell	https://en.wikipedia.org/wiki/2_Heads
1034	104buTcnP2AsxqB7U1FIZ4	Heavy (feat. Kiiara)	Linkin Park	https://en.wikipedia.org/wiki/Heavy_(Linkin_Park_song)
1035	6p8NuHm8uCGnn2Dtbtf7zE	Slippery (feat. Gucci Mane)	Migos	https://en.wikipedia.org/wiki/Slippery_(song)
1036	7JNh1cfm0eXjqFVOzKLyau	Mayores	Becky G	https://en.wikipedia.org/wiki/Mayores
1037	7DoN0sCGIT9IcLrtBDm4f0	Lonely Together (feat. Rita Ora)	Avicii	https://en.wikipedia.org/wiki/Lonely_Together_(Avicii_song)
1038	5zSOVwaY3sVjnmLhuEfsuf	T� Foto	Ozuna	https://en.wikipedia.org/wiki/Ozuna
1039	2FrnTVSHjgnEylKGdHRUK1	Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)	Ozuna	https://en.wikipedia.org/wiki/Ozuna
1040	0Qh38w01QRXK6KHIv0e3hb	What About Us	P!nk	https://en.wikipedia.org/wiki/What_About_Us_(Pink_song)
1041	4mxWSdf71VFO52qFeY0fZt	What Lovers Do (feat. SZA)	Maroon 5	https://en.wikipedia.org/wiki/What_Lovers_Do
1042	34GmTxmlK3TGlmqYCbcQKT	Cooler Than Me - Single Mix	Mike Posner	https://en.wikipedia.org/wiki/Mike_Posner
1043	21vIZuuXAcs2fk2Lo2Ne8B	Bitter Sweet Symphony	The Verve	https://en.wikipedia.org/wiki/Bitter_Sweet_Symphony
1044	0XLOf9LhyazPX9Ld8jPiUq	Fetish (feat. Gucci Mane)	Selena Gomez	https://en.wikipedia.org/wiki/Fetish_(song)
1045	1sCxVKWImDZSZKvG0U9B23	Bad Liar	Selena Gomez	https://en.wikipedia.org/wiki/Bad_Liar_(Selena_Gomez_song)
1046	6chK7QlDILELjoh0I98KpW	H.O.L.Y.	Florida Georgia Line	https://en.wikipedia.org/wiki/H.O.L.Y.
1047	2iT8p5HHGZoIgFME97V1fd	This Is How We Roll	Florida Georgia Line	https://en.wikipedia.org/wiki/This_Is_How_We_Roll
1048	4qknM1pQz53QOyfDVTjcM9	Me Enamor�	Shakira	https://en.wikipedia.org/wiki/Me_Enamor%C3%A9_(Shakira_song)
1049	0V9cosR5jWa4fr2koARmhD	Summer Air	ItaloBrothers	https://en.wikipedia.org/wiki/ItaloBrothers
1050	7aF09WaavZAmAWuUeYxlYD	Rich Love (with Seeb)	OneRepublic	https://en.wikipedia.org/wiki/Rich_Love
1051	1SBj3BmNJ5SNCoC0VtlR9Z	No Vacancy (feat. Amir)	Amir	https://en.wikipedia.org/wiki/No_Vacancy_(OneRepublic_song)
1052	0B8B8cVRFIG1yznoQe7c9s	Setting Fires	The Chainsmokers	https://en.wikipedia.org/wiki/Setting_Fires_(song)
1053	6OZPl7bOm8EOshsVmWH5W8	Immortals	Fall Out Boy	https://en.wikipedia.org/wiki/Immortals_(song)
1054	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	https://en.wikipedia.org/wiki/Wolves_(Selena_Gomez_and_Marshmello_song)
1055	5ACkknqH2GcrVtmBB7LaRv	Teenage Fever	Drake	https://en.wikipedia.org/wiki/More_Life
1056	5hz9DEkahyWoTs3rxJOTtw	Bonfire	Felix Jaehn	https://en.wikipedia.org/wiki/Bonfire_(Felix_Jaehn_song)
1057	5bldrrpdHrTeaWNT1Kp5xs	What Do You Mean? - Acoustic	Justin Bieber	https://en.wikipedia.org/wiki/Purpose_(Justin_Bieber_album)
1058	36tghkPg1AO4HsAzo6YpPp	House of Gold	Twenty One Pilots	https://en.wikipedia.org/wiki/House_of_Gold_(Twenty_One_Pilots_song)
1059	1lguQJjlNrIOoOylYVZN3M	The Judge	Twenty One Pilots	https://en.wikipedia.org/wiki/The_Judge_(song)
1060	1s9xuJxhYM0LdVqksjegcg	Fairly Local	Twenty One Pilots	https://en.wikipedia.org/wiki/Vessel_(Twenty_One_Pilots_album)
1061	2P61EK6DMGyVyssLWS4fKy	Lane Boy	Twenty One Pilots	https://en.wikipedia.org/wiki/Lane_Boy
