video_id,view,channelId,channelTitle,publishedAt,spotify_index,title
GC5E8ie2pdM,108859893,UCfBkblXPcSNt784AZz5J6AQ,Tina Turner Official,2009-03-13T14:15:01Z,3296,Tina Turner - The Best (Official Music Video) [HD REMASTERED]
GC5E8ie2pdM,108859893,UCfBkblXPcSNt784AZz5J6AQ,Tina Turner Official,2009-03-13T14:15:01Z,4085,Tina Turner - The Best (Official Music Video) [HD REMASTERED]
Ix9NXVIbm2A,158103616,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2014-05-02T11:54:39Z,636,Ed Sheeran - One [Official Music Video]
oG08ukJPtR8,319196960,UCulYu1HEIa7f70L2lYZWHOw,michaeljacksonVEVO,2014-05-14T13:00:04Z,1627,"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)"
I_2D8Eo15wE,244678440,UC9Jp6PiV_9XRstuySjRAPag,RamJamVEVO,2017-05-05T20:12:17Z,3717,Ram Jam - Black Betty
WvRwR-hZDVY,6244871,UC-ZH-F550x_Y2EHfwvYhQvA,samplegoogoo,2012-02-23T16:39:53Z,1606,"Stevie Wonder - Signed, Sealed, Delivered I&#39;m Yours"
dQTQrs-2rwQ,19244979,UCj1tGSiGhiR3gubIEbo_tTQ,Nea,2020-01-10T10:59:32Z,3382,Nea - Some Say - (Felix Jaehn Remix)
fvjpE_wFL5A,135766559,UCfLdIEPs1tYj4ieEdJnyNyw,Lauv,2019-01-24T14:01:46Z,1874,Lauv &amp; Troye Sivan - i&#39;m so tired... [Official Visualizer]
1jOk8dk-qaU,32327728,UCDE5Ezmxq1bNVak4lmkpCMw,Epitaph Records,2007-05-25T20:41:21Z,4290,The Offspring - &quot;Come Out And Play&quot;
1jOk8dk-qaU,32327728,UCDE5Ezmxq1bNVak4lmkpCMw,Epitaph Records,2007-05-25T20:41:21Z,3467,The Offspring - &quot;Come Out And Play&quot;
f2JuxM-snGc,238809745,UCVrPiUtl29kULN2HIAm244Q,LordeVEVO,2013-12-03T21:00:04Z,234,Lorde - Team
D-bYv33e6N0,448861895,UCEFNzT2RoVqGkV4e3Osyx4A,Piso 21,2018-09-14T05:00:02Z,2353,Piso 21 - Puntos Suspensivos (Video Oficial)
ivCY3Ec4iaU,45258457,UChpJbg7zMbi5jx9Gdjaxa9g,KanyeWestVEVO,2019-11-08T19:00:11Z,2509,Kanye West - Follow God
bAsGFnLl2u0,24318168,UCnnumwiwZd1JWZWpiyqF0gQ,Foals,2012-12-13T19:42:43Z,3624,Foals - My Number (Official Audio)
DE1NciB_gEU,169521335,UCJ6Ro2AGCFTh4b1aNENUYEA,KidInkOfficialVEVO,2016-03-14T07:00:01Z,912,Kid Ink - Promise (Official Music Video) ft. Fetty Wap
PC0GvyEIXfk,272299129,UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny,2020-02-14T01:00:07Z,3043,BAD BUNNY x SECH - IGNORANTES | YHLQMDLG (Video Oficial)
d8ayYlhkarU,31281937,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,2018-07-11T19:47:31Z,3889,YBN Cordae &quot;Kung Fu&quot; (WSHH Exclusive - Official Music Video)
w869Avr_fXI,14754367,UCU-0c1hN3jzWTdIetJCUULw,Warner Music Sweden,2015-02-16T15:56:48Z,2668,Caesars Palace - Jerk It Out (Official Video)
dfzlUHOFQ5k,177367806,UCYIRsOPIs2LCHcAp-BMheFg,blackbearVEVO,2017-07-28T04:00:01Z,1974,blackbear - do re mi ft. Gucci Mane (Official Music Video)
DrQRS40OKNE,23127071,UCsgEkEWaXKQwrhlLHFbcQFw,Sub Pop,2008-07-08T21:01:57Z,3207,Fleet Foxes - White Winter Hymnal [OFFICIAL VIDEO]
GGXzlRoNtHU,111567279,UCWQB5QgiVIiuGLvQ1kuI5TA,KOCHRECORDS,2010-03-03T23:02:26Z,977,"DJ Khaled &quot;All I Do Is Win&quot; feat. Ludacris, Rick Ross, T-Pain &amp; Snoop Dogg / Victory In Stores Now"
cedoBlUvBlI,838971457,UC4rasfm9J-X4jNl9SvXp8xA,Ultra Music,2016-03-07T21:45:15Z,2685,Era Istrefi - Bonbon (Official Video)
04UjShXZbD0,96488782,UC2YnEq5Fc5_zEO6bo0oNzCQ,melanie martinez,2017-09-23T16:00:33Z,3122,Melanie Martinez - Mad Hatter (Official Music Video)
_9bw_VtMUGA,13306971,UCEGJtJpwHlpUoMlAOlCWdAA,tameimpalaVEVO,2020-08-23T20:15:04Z,3391,"Tame Impala - New Person, Same Old Mistakes (Official Audio)"
pMDcYX2wRSg,26813972,UC_TxUiX2qZUTYfZSPQeQCYA,Tobias Loos,2012-10-06T20:24:11Z,4248,Three Days Grace - Time of Dying (lyrics)
CW5oGRx9CLM,208697790,UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,2016-10-13T16:00:02Z,2794,The Weeknd - False Alarm (Official Video)
b-I2s5zRbHg,304828469,UCHai12P6Gh7PaIYZGnzyrSA,AmyWinehouseVEVO,2009-12-23T16:51:25Z,2461,Amy Winehouse - You Know I&#39;m No Good
TDyiREoBw0o,2301345,UCGDOBEUVPWkzmHo4dDa96zQ,Aretha Franklin,2021-05-06T11:59:47Z,2456,Aretha Franklin - I Say A Little Prayer (Official Lyric Video)
XNtTEibFvlQ,261615685,UCk78ZcA6kflEvBR0UrGDH0Q,LMFAOVEVO,2009-12-05T06:10:18Z,2966,LMFAO ft. Lil Jon - Shots (Official Video)
e2vBLd5Egnk,652147039,UC5H_KXkPbEsGs0tFt8R35mA,Martin Garrix,2017-01-27T05:00:01Z,783,Martin Garrix &amp; Dua Lipa - Scared To Be Lonely (Official Video)
8SbUC-UaAxE,1764510747,UCJN4c_lZorb_0eyIP_tSS3A,GunsNRosesVEVO,2009-12-25T08:37:37Z,842,Guns N&#39; Roses - November Rain
GmHrjFIWl6U,1564813005,UCFkoPRmuxqr37jvGmmpzhzQ,MalumaVEVO,2017-12-08T11:00:01Z,1161,Maluma - Corazón (Official Video) ft. Nego do Borel
n5jRwdEwLOY,142979437,UCLp8RBhQHu9wSsq62j_Md6A,LuisFonsiVEVO,2019-04-24T03:58:15Z,2958,"Luis Fonsi, Sebastián Yatra, Nicky Jam - Date La Vuelta"
1kz6hNDlEEg,190430039,UCc7_woMAIVIW2mAr1rPCsFQ,Paramore,2009-10-27T02:25:18Z,3182,Paramore: That&#39;s What You Get [OFFICIAL VIDEO]
itcMLwMEeMQ,19616585,UCq32-Pf7muV4n_7p-wVZ33w,Elwood Yodogawa,2008-12-16T03:12:58Z,1738,Jingle Bell Rock / Bobby Helms 1957
itcMLwMEeMQ,19616585,UCq32-Pf7muV4n_7p-wVZ33w,Elwood Yodogawa,2008-12-16T03:12:58Z,3479,Jingle Bell Rock / Bobby Helms 1957
F3QL2R77yJM,15545317,UCl7cVzHngS0kg51TPrDbqlg,Shadow Music,2019-03-29T05:02:45Z,2344,Billie Eilish - listen before i go (Lyrics)
XOwihbur34E,98170711,UC9xncyB15xEnnWfgBp8wAeg,GeorgeEzraVEVO,2018-01-24T14:00:03Z,1591,George Ezra - Paradise (Official Video)
qMwcsIY1GYE,234145346,UCe0WYC4JoWndJ48PK1xRuJA,O.T. Genasis,2015-10-09T17:53:07Z,915,O.T. Genasis - Cut It (feat. Young Dolph) [Official Music Video]
CevxZvSJLk8,3472328274,UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,2013-09-05T20:00:22Z,181,Katy Perry - Roar (Official)
eXDU9um19HM,187999047,UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,2017-06-12T04:00:01Z,2796,The Weeknd - Secrets (Official Video)
BubtwlAXfMw,1085340,UCmkF5oVlhG7cNAK-efxyuLg,Troy Smith,2015-08-29T09:54:27Z,871,The Weeknd ft  Ed Sheeran - Dark Times
jKbR7u8J5PU,215380458,UCVWA4btXTFru9qM06FceSag,PitbullVEVO,2015-06-19T14:00:02Z,2740,Pitbull - Fun (Official Video) ft. Chris Brown
meDRHqG2djI,11108404,UClVY6MdQxTZUaMDL-dLQDcw,Ty Dolla $ign,2020-11-25T17:00:05Z,3996,Ty Dolla $ign - Spicy (feat. Post Malone) [Official Music Video]
tKjZuykKY1I,23506975,UCWEtnEiVwUy7mwFeshyAWLA,RHINO,2014-07-14T16:33:14Z,3283,The Darkness - I Believe In A Thing Called Love (Official Music Video)
trGX3ET3jTQ,18275307,UCq2g_Vcu3J1OwNRmdTNoxYA,Mötley Crüe,2019-03-01T20:47:36Z,3909,Mötley Crüe - Dr. Feelgood (Official Music Video)
kg1BljLu9YY,472894745,UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,2018-08-30T14:00:09Z,1665,"LSD - Thunderclouds (Official Video) ft. Sia, Diplo, Labrinth"
XeLaiL9tk68,106809719,UCrHuAEBS0odJ_P_Xtl-mN4w,BannersVEVO,2017-11-03T04:00:02Z,4138,BANNERS - Someone To You
0LyBPwhTO7k,12317777,UC1L-krRCB6-duxpU6lKX0pQ,Cody Simpson,2013-09-12T23:00:08Z,3325,CODY SIMPSON - La Da Dee [Official Video]
TvFBA27NWQ4,39978054,UCz-rxehhsrMAyBEJdf4NG2w,TheGoodVibe,2018-10-19T05:33:21Z,2242,James Arthur - Empty Space (Lyrics)
wfN4PVaOU5Q,298568370,UC2xskkQVFEpLcGFnNSLQY0A,RihannaVEVO,2016-04-20T16:00:05Z,124,Rihanna - Needed Me
AE3yia1AJeQ,74656870,UChXnu0HBydqedqhnClp0rJg,TygaVEVO,2012-01-10T08:00:00Z,1399,Tyga - Rack City (Official Music Video) (Explicit)
Rr8ljRgcJNM,148151017,UCYp3rk70ACGXQ4gFAiMr1SQ,Rammstein Official,2015-07-31T14:37:11Z,4208,Rammstein - Amerika (Official Video)
mDLiAs5k1oI,95710456,UCLVVBWrp9jw4-SYUoU42hcg,Robin Schulz,2020-01-10T16:13:21Z,3209,Robin Schulz feat. Alida – In Your Eyes (Official Music Video)
l_EIE5f2t6M,24452369,UCnnumwiwZd1JWZWpiyqF0gQ,Foals,2015-07-29T11:59:39Z,3625,FOALS - Mountain At My Gates [Official Music Video] (GoPro Spherical)
MJZ-HAJDONw,83126514,UCbfUA3UGxAWL3muD004g0WQ,Tory Lanez,2015-07-31T03:48:32Z,753,Tory Lanez &quot;Say It&quot; (Audio)
Ijk4j-r7qPA,79195254,UCnTyZoYYkO7kVDFFUmqllBg,franzferdinandVEVO,2009-10-03T21:06:04Z,3447,Franz Ferdinand - Take Me Out (Video)
V6EpIABAKKo,231056193,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,2019-02-16T21:36:08Z,2720,Blueface - Thotiana Remix ft. Cardi B (Directed by Cole Bennett)
HIJ5XvZeb-k,32041075,UC3ifTl5zKiCAhHIBQYcaTeg,Proximity,2015-09-01T16:00:02Z,707,Diplo &amp; Sleepy Tom - Be Right There
dP-zZnptsI8,20792122,UCrDIWINDxSOK-oKGdCdSAyw,NotdVEVO,2018-05-14T13:00:04Z,1671,"NOTD, Bea Miller - I Wanna Know"
A3yCcXgbKrE,107930386,UC00fWctK7Bmqd5c7n9fEldQ,Piquant,2010-11-25T12:49:02Z,2219,Louis Armstrong - What A Wonderful World (Lyrics)
XqpQpt_cmhE,8794704,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,2021-11-05T01:00:15Z,4429,"Drake - Knife Talk (Official Video) ft. 21 Savage, Project Pat"
x8IToLUJStg,9725166,UCVSy6aKa0rd4rUhnWue11mw,The Weeknd Extra,2018-11-28T16:07:37Z,981,The Weeknd - Sidewalks ft. Kendrick lamar
rX4g0sxDCEw,103755582,UCywgIB7Wd2woy5se8ReOpmw,Mad Decent,2013-09-26T17:00:07Z,1943,Yellow Claw - DJ Turn It Up [Official Full Stream]
Ywq6FMLbWH4,400767044,UCSa8IUd1uEjlREMa21I3ZPQ,CloudKid,2018-08-30T13:51:39Z,3862,Hippie Sabotage - Devil Eyes
rSOzN0eihsE,316471064,UCX2v47KsDKqajrEYFV7GbBg,AkonVEVO,2009-06-16T22:47:04Z,3867,"Akon - Beautiful (Official Music Video) ft. Colby O&#39;Donis, Kardinal Offishall"
Wv2rLZmbPMA,221642139,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2017-03-03T07:08:46Z,937,Ed Sheeran - Dive [Official Audio]
xjQKkknbz-Y,352488498,UCWC8bwUOlQEsUOqLSIESI7A,Rimas Music,2018-12-21T16:00:19Z,2809,"Nicky Jam, Farruko, Amenazzy - Baby (Video Oficial)"
ir6nk2zrMG0,297490349,UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,2019-01-25T15:00:10Z,1877,"Calvin Harris, Rag&#39;n&#39;Bone Man - Giant (Official Video)"
LOQnx1HBmiI,14964693,UCKp7UVaoVuiW1qtyPLPVFMQ,Diplo,2019-09-05T14:00:11Z,3033,Diplo presents: Thomas Wesley - Heartless feat. Morgan Wallen (Official Music Video)
o-uWRhi2ngE,43202194,UCEocdCKuIKLlcd_bwBnbetg,Quality Control Music,2018-05-18T14:01:17Z,2049,Lil Baby - Life Goes On Ft. Gunna &amp; Lil Uzi Vert (Harder Than Ever)
0Cuwgzbejdc,174684735,UC0gcYNIz-mW1Mf2zlZWRRdQ,RichMusic LTD,2019-09-20T22:00:11Z,2643,"Quizás - Rich Music, Sech, Dalex ft. Justin Quiles, Wisin, Zion, Lenny Tavárez, Feid (Video Oficial)"
4DO8GsIYfhQ,750748105,UCVttQE6tS_agDSAU61Q65aA,EnriqueIglesiasVEVO,2010-05-18T17:54:38Z,1982,"Enrique Iglesias, Juan Luis Guerra - Cuando Me Enamoro (Official Music Video)"
WIm1GgfRz6M,209598927,UCafVZzwtU8XUWbXGs4LYtdg,TheScriptVEVO,2014-08-04T23:00:01Z,356,The Script - Superheroes (Official Video)
P1DzsWenr7E,19785432,UC4rasfm9J-X4jNl9SvXp8xA,Ultra Music,2015-07-29T15:25:40Z,3603,Deorro feat. DyCy &amp; Adrian Delgado - Perdoname (Official Video)
VYOjWnS4cMY,806260240,UCjYO25ZVJT523TD1iYHzcbw,ChildishGambinoVEVO,2018-05-06T04:00:07Z,1380,Childish Gambino - This Is America (Official Video)
k1gsZ-OsGpI,50102329,UCDPM_n1atn2ijUwHd0NNRQw,Coldplay,2016-05-13T14:00:26Z,315,Coldplay - Hymn For The Weekend [Seeb Remix] (Official Audio)
Qs2mn-2E7Yw,1596075,UC1_T3kV6VjHyrQjMW9iDp-g,nminajxharajukux3,2010-11-02T21:38:27Z,2382,"Monster- Kanye West and Jay-Z ft. Rick Ross, Nicki Minaj, and Bon Iver [lyrics]"
Ct9BFr9XBaI,113847232,UCwLK17rpMFUfktQEcMzSyWg,LukeCombsVEVO,2018-01-29T08:00:00Z,2037,Luke Combs - One Number Away
MDZM3SXlYls,57126,UCHXLdkU91Fci1WP6lLqImKQ,LyricalGuys,2019-12-19T01:00:02Z,3763,Drake - Hype (Lyrics)
QjihRb2E-YA,53136735,UCeqZi_19IJ0bNaGVugG7u7A,GryffinVEVO,2018-01-18T05:00:01Z,3339,Gryffin - Nobody Compares To You (Official Music Video) ft. Katie Pearlman
LkIWmsP3c_s,178770302,UCe3I9BAVCzf9oACYU1EtrxA,FallOutBoyVEVO,2013-02-08T15:55:07Z,414,Fall Out Boy - My Songs Know What You Did In The Dark (Light Em Up) (Part 1)
OQ6R4TU5Vwo,69935240,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,2020-06-15T17:00:09Z,4127,Polo G - 21 (Directed by Cole Bennett)
Ou2c2aj5Fcw,459496862,UCz9yS18zJGQObwUL_K-ICnw,KarolGVEVO,2020-07-10T00:00:10Z,3434,"KAROL G - Ay, DiOs Mío! (Official Video)"
7RMQksXpQSk,767941825,UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,2014-07-31T16:00:08Z,401,Katy Perry - This Is How We Do (Official)
s3IAHXP1dfs,37005242,UCkW1W1_0rANDKlAa3HYwmXA,SamFischerVEVO,2020-01-24T08:00:10Z,3920,Sam Fischer - This City (Official Video)
SYbh6ob_R9M,108044332,UCweazuUMMKdL2wwSyrxla9A,RaeSremmurdVEVO,2015-05-12T07:00:00Z,622,Rae Sremmurd - This Could Be Us (Official Video)
sUpu7618KrM,32129722,UCxGRSwwWDtOjXUn0xcNJmjg,LogicVEVO,2017-03-31T04:00:32Z,1097,Logic - Everybody (Official Audio)
aN5s9N_pTUs,64171763,UCxjbV_Qr9gByQm1r8FV5FCA,LumineersVEVO,2016-07-07T09:00:00Z,2560,The Lumineers - Cleopatra
HsVnUpl2IKQ,29814656,UC9YcTIQuhwgoOQqYMKYqW9A,Migos ATL,2014-06-09T22:38:37Z,1069,Migos - Fight Night (Official Music Video)
Uk1hv6h7O1Y,181708401,UCKI6DNZu8-X5VWI0FEEYCTA,Bazzi,2018-10-15T14:00:03Z,1590,Bazzi feat. Camila Cabello - Beautiful [Official Music Video]
Uk1hv6h7O1Y,181708401,UCKI6DNZu8-X5VWI0FEEYCTA,Bazzi,2018-10-15T14:00:03Z,1539,Bazzi feat. Camila Cabello - Beautiful [Official Music Video]
uvNxDMiqze8,6939030,UCxh8rM6cHhIcqxaA9-ckBCg,Paroles Lyrics France,2019-10-30T09:49:05Z,4273,Ninho - La vie qu&#39;on mène (Paroles)
tQjsAJhsSw8,399027916,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,2016-04-29T01:30:01Z,934,Post Malone - Go Flex
Mr_uHJPUlO8,79788571,UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,2009-10-27T02:33:56Z,1831,Red Hot Chili Peppers - Give It Away [Official Music Video]
LDZX4ooRsWs,1034653083,UCaum3Yzdl3TbBt8YUeUGZLQ,NickiMinajAtVEVO,2014-08-20T03:59:00Z,392,Nicki Minaj - Anaconda
VZiVePJCpZI,66150943,UCpmBpSoy6YQjcshNK6pSyIA,FrenchMontanaVEVO,2019-09-27T04:00:03Z,3732,"French Montana - Writing on the Wall (Official Video) ft. Post Malone, Cardi B, Rvssian"
IPXIgEAGe4U,628239432,UColJTBTSGqaaZr5NOk5r3Pg,Panic! At The Disco,2018-08-27T16:02:00Z,1552,Panic! At The Disco - High Hopes (Official Video)
4Yai3P2SAEI,1201808,UCa7QD1zgSEQ9zvMbj3Sbk1g,Post Malone Musics,2018-02-16T18:45:56Z,2561,Post Malone - Big Lie (Official Audio)
M97vR2V4vTs,231112304,UCY7sBX18GXc2O_9UvI4GeXQ,Rudimental,2013-04-04T09:17:29Z,1379,Rudimental - Waiting All Night (ft. Ella Eyre) [Official Video]
XEvKn-QgAY0,501012544,UCphlOJ8CqfyUi9ayZ2UZmfg,PrinceRoyceVEVO,2017-03-24T16:00:02Z,1153,"Prince Royce, Shakira - Deja vu (Official Video)"
mxFstYSbBmc,139081299,UC2CCXzC56k0b8L49R_iW-Yw,DaBaby,2020-06-26T15:00:10Z,3167,DaBaby - Rockstar feat. Roddy Ricch (Official Music Video)
G-WwNFgUCSM,850513,UC-Y_CYoMC-OSDOL_d2qDzGg,Izzy Grace,2015-03-11T22:42:38Z,1927,Ed Sheeran - Runaway (Lyrics)
oorVWW9ywG0,342402225,UCSaPKJpNd-Mkm6hhelIYSlQ,POP SMOKE,2019-09-03T21:00:11Z,3315,POP SMOKE - DIOR (OFFICIAL VIDEO)
SJOgTMP8cs4,136129615,UCq3Ci-h945sbEYXpVlw7rJg,The Chainsmokers,2018-12-14T15:00:05Z,2005,The Chainsmokers - Hope ft. Winona Oak (Lyric Video)
LVEwL-sZzmM,107858341,UCdKS_mDSLUkS6vDK6u1mjOg,Lost Frequencies,2017-11-24T14:52:54Z,1690,Lost Frequencies &amp; Zonderling - Crazy (Official Music Video)
vfBTZBUqy0U,67498,UCFh4LN8gf2T0JMS64AtgAsw,Florin SFC,2018-01-15T20:58:18Z,3749,No Long Talk (Drake ft. Giggs)
KEI4qSrkPAs,1220468317,UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,2015-07-29T16:00:02Z,62,The Weeknd - Can&#39;t Feel My Face (Official Video)
sJUGAIf1Px0,83532582,UC4-TgOSMJHn-LtY4zCzbQhw,ShawnMendesVEVO,2018-11-05T23:37:56Z,1480,Shawn Mendes - Youth ft. Khalid
ZengOKCUBHo,166484793,UC0BletW9phE4xHFM44q4qKA,Juice WRLD,2020-04-24T04:00:52Z,3323,Juice WRLD - Righteous (Official Video)
NF-kLy44Hls,179855125,UCKHFvArwRwQU2VbRjMpaVGw,DaftPunkVEVO,2013-09-16T14:00:34Z,1303,Daft Punk - Lose Yourself to Dance (Official Version)
z0qW9P-uYfM,65597312,UCI8Ry7NdFNLel-S8dWU7mDA,EltonJohnVEVO,2016-12-11T10:00:02Z,1449,Elton John - Don&#39;t Go Breaking My Heart (with Kiki Dee)
V_jHc_n0p9c,247080734,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,2020-03-26T17:30:11Z,3037,Lil Mosey - Blueberry Faygo (Directed by Cole Bennett)
PMGY8fLwess,63569833,UCnPjVVu__eOVZnAnjBiGhKA,JamesAVEVO,2019-05-24T07:00:04Z,2481,James Arthur - Falling Like The Stars
JpIlnaAmiCg,137235401,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,2017-07-27T19:49:15Z,2046,Ski Mask The Slump God - Catch Me Outside (Directed by Cole Bennett)
A7ry4cx6HfY,273118872,UCFcqi7MrlzIp9RMTtUlxE8g,Avenged Sevenfold,2011-05-06T19:41:57Z,4252,Avenged Sevenfold - So Far Away [Official Music Video]
Pgum6OT_VH8,152939492,UCGGhM6XCSJFQ6DTRffnKRIw,Muse,2006-12-01T12:14:53Z,1718,Muse - Starlight [Official Music Video]
x8VYWazR5mE,248092918,UCvpredjG93ifbCP1Y77JyFA,Ayase / YOASOBI,2019-11-16T13:00:11Z,4003,YOASOBI「夜に駆ける」 Official Music Video
ZhIsAZO5gl0,309316371,UCY_ZXmsISy8JUBHPorQ9j6g,KissVEVO,2019-06-14T04:00:07Z,1911,Kiss - I Was Made For Lovin&#39; You
wJzNZ1c5C9c,45908070,UCLLXuGtdhCmVYY2nqGx20Cg,RSpwagonVEVO,2013-10-09T12:34:04Z,2365,REO Speedwagon - Keep on Loving You (Video Version)
N5EnGwXV_Pg,78218712,UC9KhB07HSEtWISy_LFWwHzw,johnmayerVEVO,2009-10-03T04:47:25Z,837,John Mayer - Your Body Is A Wonderland
Nx-DvH41Tjo,17316176,UCHqQruhGENdmWy_oeH1f8QA,Michael Bublé,2017-12-05T18:44:32Z,3710,Michael Bublé - Jingle Bells (ft. The Puppini Sisters) [Official HD]
bO3S8CKafbE,21667032,UCPrwhIldj47n8JcqZ4Y_WFQ,NiallHoranVEVO,2019-12-06T05:00:09Z,3794,Niall Horan - Put A Little Love On Me (Official)
8LhCd1W2V0Q,45484476,UCXO6oKBnoan5geauxYgcm3g,LennyKravitzVEVO,2011-05-06T18:25:43Z,4096,Lenny Kravitz - Are You Gonna Go My Way (Official Music Video)
kdgN86GTttU,6984744,UCl7cVzHngS0kg51TPrDbqlg,Shadow Music,2019-03-29T05:02:45Z,2998,Billie Eilish - 8 (Lyrics)
X46t8ZFqUB4,206195682,UCFzm6oAGFmmZfkrzQ5wATSQ,ZEDDVEVO,2015-03-11T00:00:00Z,353,Zedd - I Want You To Know ft. Selena Gomez (Official Music Video)
72UO0v5ESUo,667967306,UCLp8RBhQHu9wSsq62j_Md6A,LuisFonsiVEVO,2017-04-17T04:00:01Z,24,"Luis Fonsi, Daddy Yankee - Despacito (Remix) (Official Audio) ft. Justin Bieber"
2V_uAAAH-_Q,79286371,UCpTaAz_BxtkUB1qc8JTU_7g,dojacatVEVO,2021-06-25T04:00:01Z,4377,Doja Cat - Woman (Visualizer)
2KDlDuS6r6I,279656689,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,2019-06-20T17:45:53Z,3251,NLE Choppa - Shotta Flow Remix ft. Blueface (Directed by Cole Bennett)
2KDlDuS6r6I,279656689,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,2019-06-20T17:45:53Z,3252,NLE Choppa - Shotta Flow Remix ft. Blueface (Directed by Cole Bennett)
0VR3dfZf9Yg,1793360284,UCRI7hheejBbWS6etTNwMT0g,Anuel AA,2019-07-19T14:03:10Z,2294,"Anuel AA, Daddy Yankee, Karol G, Ozuna &amp; J Balvin - China (Video Oficial)"
6DaL-Z4dwzI,162529936,UCO59y9XJIJZS5i86lUOvMGA,TiestoVEVO,2018-05-18T13:00:03Z,1453,Tiësto &amp; Dzeko ft. Preme &amp; Post Malone - Jackie Chan (Official Lyric Video)
e3-5YC_oHjE,117682471,UCpd21W3qWyzIl8-PXvyDA2g,U2VEVO,2016-10-17T16:00:02Z,1258,U2 - I Still Haven&#39;t Found What I&#39;m Looking For (Official Music Video)
Ns167_llTiA,195422820,UChEYVadfkMCfrKUi6qr3I1Q,Kodak Black,2017-08-19T00:18:37Z,1388,Kodak Black - Transportin’ [Official Video]
B_GrvIc0dak,30014234,UCCx90zE99aHD2NCKXoCmmag,Kevin O Chris,2019-05-09T21:00:11Z,4282,MC Kevin O Chris - Vai Rebola Pro Pai - Ela É Do Tipo (Clipe Oficial)
8gz9NsNH96Q,36933434,UC0YlhwQabxkHb2nfRTzsTTA,Galantis,2016-10-04T16:40:41Z,811,Galantis &amp; Hook N Sling - Love On Me (Official Video)
nZquyYloNsI,159424211,UC5Jn-9jqrVvKm9Hx0WW8Pgw,MTZ Manuel Turizo,2018-11-09T05:01:01Z,2608,Sola - MTZ Manuel Turizo
QJ5DOWPGxwg,85943334,UCHqQruhGENdmWy_oeH1f8QA,Michael Bublé,2017-12-05T18:44:32Z,722,Michael Bublé - It&#39;s Beginning To Look A Lot Like Christmas [Official HD Audio]
Y1_VsyLAGuk,650764287,UCLlpp0x9ywfMZ3gevjP81nA,BurakYeterVEVO,2016-07-16T07:00:00Z,936,Burak Yeter - Tuesday (Official Music Video) ft. Danelle Sandoval
SRm2Ch4oFWs,329005171,UC3Df9-SvQY9BbfCmyvR0J5A,SebastianYatraVEVO,2021-04-16T00:00:14Z,4314,"Sebastián Yatra, Myke Towers - Pareja del Año (Official Video)"
mPbFxEGzCaM,13340578,UCRzzwLpLiUNIs6YOPe33eMg,ChainsmokersVEVO,2019-12-12T17:00:10Z,3551,The Chainsmokers with Kygo - Family (Official Video)
Az-mGR-CehY,402699109,UC1XoTfl_ctHKoEbe64yUC_g,K-391,2018-05-12T07:29:58Z,2852,K-391 &amp; Alan Walker - Ignite (feat. Julie Bergan &amp; Seungri)
Az-mGR-CehY,402699109,UC1XoTfl_ctHKoEbe64yUC_g,K-391,2018-05-12T07:29:58Z,3453,K-391 &amp; Alan Walker - Ignite (feat. Julie Bergan &amp; Seungri)
hY1tULEr4-4,94040079,UCodP65FAmmdVWTaGFD5Qz-Q,MabelVEVO,2019-06-07T07:28:14Z,2331,Mabel - Mad Love
u5kP_nfFVt4,9110867,UCsjVEpAH0cMH6yTeCO7uF9Q,LouistheChildVEVO,2018-05-23T16:00:08Z,3044,Louis The Child - Better Not ft. Wafia
WrsFXgQk5UI,462557554,UCqwxMqUcL-XC3D9-fTP93Mg,LIL UZI VERT,2017-09-04T16:47:03Z,27,Lil Uzi Vert - XO Tour Llif3 (Official Music Video)
9SRxBTtspYM,196287980,UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,2019-08-02T03:58:16Z,3459,"Ariana Grande, Social House - boyfriend (Official Video)"
xciE_3HG60k,1144567,UCdHI9K36q-vIgnYraP9JtiQ,Legitxz -,2016-03-20T18:12:04Z,641,Father Stretch My Hands. Pt. 1 Kanye West (Song &amp; Lyrics) (Check Description)
